h1x_velocity,h1y_velocity,h1z_velocity,h2x_velocity,h2y_velocity,h2z_velocity,center_x,center_y,center_z,center_x_velocity,center_y_velocity,center_z_velocity,h1x_position,h1y_position,h1z_position,h2x_position,h2y_position,h2z_position,hand1_to_center,hand2_to_center,hand_distance,time
0.035740,0.090232,0.064201,-0.035654,0.004878,0.038577,-0.024372,-0.171763,1.001666,0.000043,0.047555,0.051391,-0.266732,-0.176712,1.009124,0.217988,-0.166815,0.994207,-0.035582,0.036717,0.485051,501
0.040589,0.130212,0.069959,-0.036677,0.027007,0.048357,-0.024307,-0.169143,1.003637,0.001956,0.078610,0.059155,-0.265379,-0.172371,1.011456,0.216765,-0.165915,0.995819,-0.040039,0.037860,0.482441,502
0.040374,0.145793,0.074766,-0.029849,0.064134,0.073396,-0.024132,-0.165644,1.006107,0.005262,0.104963,0.074083,-0.264034,-0.167512,1.013948,0.215770,-0.163777,0.998265,-0.039042,0.031731,0.480075,503
0.036427,0.155375,0.061219,-0.046292,0.035341,0.060094,-0.024296,-0.162466,1.008129,-0.004932,0.095358,0.060654,-0.262819,-0.162332,1.015989,0.214227,-0.162599,1.000268,-0.034304,0.048266,0.477306,504
0.027035,0.142703,0.067728,-0.028360,0.079118,0.066276,-0.024318,-0.158769,1.010362,-0.000663,0.110910,0.067005,-0.261918,-0.157576,1.018247,0.213282,-0.159962,1.002478,-0.024057,0.030939,0.475468,505
0.015459,0.133603,0.073171,-0.030277,0.070610,0.071425,-0.024565,-0.155365,1.012772,-0.007409,0.102106,0.072298,-0.261403,-0.153122,1.020686,0.212273,-0.157608,1.004858,-0.011742,0.033312,0.473961,506
0.001734,0.090174,0.095690,-0.028876,0.074859,0.075763,-0.025017,-0.152615,1.015630,-0.013571,0.082516,0.085723,-0.261345,-0.150116,1.023875,0.211310,-0.155113,1.007384,0.002556,0.032290,0.472969,507
-0.008313,0.064796,0.114573,-0.027292,0.063240,0.079415,-0.025611,-0.150481,1.018863,-0.017803,0.064018,0.096996,-0.261622,-0.147957,1.027694,0.210400,-0.153005,1.010031,0.013283,0.030917,0.472380,508
-0.012174,0.033452,0.130520,-0.040716,0.023147,0.082515,-0.026492,-0.149537,1.022413,-0.026445,0.028300,0.106516,-0.262028,-0.146842,1.032045,0.209043,-0.152233,1.012782,0.017878,0.044315,0.471496,509
-0.013070,0.024589,0.125384,-0.044718,0.033415,0.120728,-0.027456,-0.148571,1.026515,-0.028894,0.029002,0.123060,-0.262464,-0.146022,1.036225,0.207553,-0.151119,1.016806,0.018500,0.050023,0.470445,510
-0.012178,0.013063,0.140097,-0.044112,0.025686,0.116787,-0.028394,-0.147925,1.030797,-0.028145,0.019374,0.128438,-0.262870,-0.145587,1.040895,0.206082,-0.150263,1.020699,0.018324,0.049349,0.469410,511
-0.004466,0.011864,0.152618,-0.038527,0.051313,0.131854,-0.029110,-0.146872,1.035538,-0.021497,0.031588,0.142236,-0.263018,-0.145191,1.045982,0.204798,-0.148553,1.025094,0.011354,0.044738,0.468295,512
0.002109,0.018819,0.144085,-0.041783,0.029621,0.126250,-0.029771,-0.146064,1.040043,-0.019837,0.024220,0.135169,-0.262948,-0.144564,1.050785,0.203405,-0.147565,1.029302,0.004644,0.047737,0.466858,513
0.011282,0.004183,0.156648,-0.049532,0.026582,0.158951,-0.030409,-0.145552,1.045303,-0.019125,0.015383,0.157800,-0.262572,-0.144424,1.056006,0.201754,-0.146679,1.034600,-0.004036,0.056928,0.464825,514
0.011356,0.021584,0.187236,-0.042241,0.018966,0.167817,-0.030924,-0.144876,1.051221,-0.015442,0.020275,0.177526,-0.262194,-0.143705,1.062247,0.200346,-0.146047,1.040194,-0.002317,0.050280,0.463071,515
0.018872,0.013595,0.213472,-0.038186,0.048068,0.175570,-0.031246,-0.143848,1.057705,-0.009657,0.030832,0.194521,-0.261564,-0.143252,1.069363,0.199073,-0.144445,1.046047,-0.008021,0.047137,0.461229,516
0.025530,0.016721,0.215589,-0.042670,0.028127,0.201942,-0.031531,-0.143101,1.064664,-0.008570,0.022423,0.208765,-0.260713,-0.142694,1.076549,0.197651,-0.143507,1.052778,-0.014301,0.053121,0.458981,517
0.000663,0.027192,0.238756,-0.042482,0.052088,0.204792,-0.032228,-0.141779,1.072056,-0.020909,0.039640,0.221776,-0.260691,-0.141788,1.084508,0.196235,-0.141771,1.059605,0.012330,0.053562,0.457604,518
-0.019883,0.025876,0.237697,-0.061240,-0.023311,0.207646,-0.033580,-0.141737,1.079479,-0.040561,0.001283,0.222670,-0.261354,-0.140925,1.092431,0.194194,-0.142548,1.066526,0.033438,0.072847,0.456287,519
-0.060467,0.117369,0.237436,-0.056483,-0.005265,0.190215,-0.035529,-0.139868,1.086606,-0.058475,0.056052,0.213826,-0.263370,-0.137013,1.100346,0.192311,-0.142723,1.072867,0.076112,0.067759,0.456544,520
-0.049506,0.096091,0.194385,-0.047422,0.012773,0.155725,-0.037145,-0.138054,1.092441,-0.048464,0.054432,0.175055,-0.265020,-0.133810,1.106825,0.190730,-0.142298,1.078057,0.063428,0.057366,0.456736,521
-0.040534,0.078673,0.159159,-0.052366,0.010126,0.168296,-0.038693,-0.136574,1.097899,-0.046450,0.044399,0.163729,-0.266371,-0.131188,1.112131,0.188985,-0.141960,1.083667,0.052227,0.062984,0.456371,522
-0.033188,0.064412,0.130305,-0.041266,0.032739,0.137805,-0.039934,-0.134955,1.102367,-0.037227,0.048576,0.134053,-0.267477,-0.129040,1.116474,0.187609,-0.140869,1.088261,0.042844,0.050546,0.456113,523
-0.027171,0.052737,0.106684,-0.052134,0.019750,0.154170,-0.041256,-0.133746,1.106715,-0.039652,0.036244,0.130427,-0.268383,-0.127283,1.120030,0.185871,-0.140210,1.093400,0.034852,0.061604,0.455218,524
-0.022244,0.043177,0.087347,-0.035457,0.024750,0.126228,-0.042218,-0.132614,1.110275,-0.028851,0.033963,0.106788,-0.269124,-0.125843,1.122942,0.184689,-0.139385,1.097607,0.028352,0.043156,0.454722,525
-0.018212,0.035349,0.071511,-0.034295,0.036432,0.103354,-0.043093,-0.131418,1.113189,-0.026254,0.035891,0.087433,-0.269731,-0.124665,1.125325,0.183546,-0.138171,1.101053,0.023052,0.040839,0.454128,526
-0.014908,0.028944,0.058547,-0.029098,0.032571,0.084608,-0.043826,-0.130393,1.115575,-0.022003,0.030757,0.071576,-0.270228,-0.123700,1.127277,0.182576,-0.137085,1.103873,0.018756,0.034373,0.453607,527
-0.012209,0.023695,0.047940,-0.028519,0.017035,0.069280,-0.044505,-0.129714,1.117529,-0.020364,0.020365,0.058612,-0.270635,-0.122910,1.128875,0.181626,-0.136517,1.106182,0.015301,0.032452,0.453034,528
-0.009997,0.019401,0.039239,-0.011558,0.028507,0.077612,-0.044864,-0.128915,1.119476,-0.010777,0.023954,0.058426,-0.270969,-0.122264,1.130183,0.181240,-0.135567,1.108769,0.012406,0.016047,0.452911,529
-0.008183,0.015884,0.032126,-0.001001,0.025119,0.063543,-0.045017,-0.128232,1.121071,-0.004592,0.020501,0.047836,-0.271241,-0.121734,1.131254,0.181207,-0.134730,1.110887,0.010071,0.004577,0.453093,530
-0.006697,0.013004,0.026314,0.001214,0.002816,0.052028,-0.045109,-0.127968,1.122376,-0.002742,0.007910,0.039167,-0.271465,-0.121301,1.132131,0.181247,-0.134636,1.112622,0.008203,0.001110,0.453328,531
-0.005485,0.010648,0.021536,0.003226,-0.020655,0.042597,-0.045146,-0.128135,1.123445,-0.001129,-0.005004,0.032068,-0.271647,-0.120946,1.132849,0.181355,-0.135325,1.114041,0.006708,-0.002110,0.453621,532
0.000002,0.000000,0.000007,-0.005693,-0.039995,0.055919,-0.052475,-0.130241,1.127988,-4.426772,0.759784,2.758698,-0.286116,-0.123824,1.140070,0.181165,-0.136658,1.115905,-0.000001,0.007473,0.468081,533
0.000000,0.000000,0.000000,-0.003160,-0.034566,0.024737,-0.052528,-0.130817,1.128400,-0.001580,-0.017283,0.012370,-0.286116,-0.123824,1.140070,0.181060,-0.137810,1.116730,0.000000,0.003355,0.467967,534
0.024140,0.050461,-0.021633,-0.020365,-0.053470,-0.000647,-0.052465,-0.130867,1.128029,0.001888,-0.001504,-0.011140,-0.285311,-0.122142,1.139349,0.180381,-0.139592,1.116708,-0.023257,0.018295,0.466568,535
0.070817,-0.148298,-0.017710,-0.018651,-0.052988,-0.021282,-0.051596,-0.134222,1.127379,0.026083,-0.100643,-0.019498,-0.282950,-0.127086,1.138759,0.179759,-0.141359,1.115999,-0.076134,0.015943,0.463489,536
0.066806,-0.098872,-0.057313,-0.028653,-0.049192,-0.058490,-0.050960,-0.136690,1.125449,0.019076,-0.074032,-0.057900,-0.280724,-0.130381,1.136848,0.178804,-0.142998,1.114049,-0.072248,0.024361,0.460266,537
0.073920,-0.084164,-0.068110,-0.029445,-0.035763,-0.088420,-0.050218,-0.138689,1.122840,0.022237,-0.059964,-0.078263,-0.278260,-0.133187,1.134578,0.177823,-0.144190,1.111102,-0.079328,0.023993,0.456818,538
0.074944,-0.087245,-0.076801,-0.029590,-0.024718,-0.112381,-0.049463,-0.140555,1.119687,0.022677,-0.055982,-0.094593,-0.275761,-0.136095,1.132018,0.176836,-0.145014,1.107356,-0.080713,0.022941,0.453357,539
0.066624,-0.070738,-0.083774,-0.023303,0.019275,-0.131475,-0.048740,-0.141412,1.116099,0.021661,-0.025731,-0.107625,-0.273541,-0.138453,1.129225,0.176060,-0.144372,1.102973,-0.072318,0.015852,0.450405,540
0.053643,-0.061410,-0.130420,-0.023553,0.030356,-0.165821,-0.048239,-0.141930,1.111162,0.015045,-0.015526,-0.148122,-0.271752,-0.140500,1.124878,0.175274,-0.143360,1.097446,-0.061922,0.013546,0.447877,541
0.046157,-0.053007,-0.147314,-0.021261,0.025254,-0.173939,-0.047824,-0.142393,1.105808,0.012448,-0.013876,-0.160625,-0.270214,-0.142267,1.119967,0.174566,-0.142518,1.091648,-0.055454,0.010179,0.445680,542
0.035536,-0.038932,-0.160586,-0.031946,0.020900,-0.180084,-0.047764,-0.142693,1.100130,0.001795,-0.009016,-0.170335,-0.269029,-0.143565,1.114615,0.173501,-0.141821,1.085645,-0.045796,0.020032,0.443481,543
0.026757,-0.044901,-0.170932,-0.020006,0.035611,-0.184633,-0.047652,-0.142848,1.094204,0.003376,-0.004645,-0.177780,-0.268137,-0.145061,1.108917,0.172834,-0.140634,1.079491,-0.037627,0.007311,0.441974,544
0.023230,-0.042108,-0.178878,-0.018973,0.028396,-0.187855,-0.047581,-0.143076,1.088092,0.002128,-0.006856,-0.183370,-0.267363,-0.146465,1.102954,0.172202,-0.139688,1.073229,-0.034594,0.005818,0.440621,545
0.023230,-0.042108,-0.178878,-0.018973,0.028396,-0.187855,-0.047581,-0.143076,1.088092,0.002128,-0.006856,-0.183370,-0.267363,-0.146465,1.102954,0.172202,-0.139688,1.073229,-0.034594,0.005818,0.440621,546
0.027410,-0.048491,-0.222788,-0.028048,-0.012096,-0.225835,-0.047591,-0.144086,1.080615,-0.000319,-0.030294,-0.224311,-0.266449,-0.148081,1.095528,0.171267,-0.140091,1.065701,-0.041603,0.012848,0.438804,547
0.019240,-0.056402,-0.201180,-0.024063,-0.039630,-0.237722,-0.047672,-0.145687,1.073300,-0.002411,-0.048016,-0.219448,-0.265808,-0.149961,1.088822,0.170465,-0.141412,1.057777,-0.032363,0.007902,0.437459,548
0.017920,-0.042376,-0.201902,-0.012691,0.000089,-0.229293,-0.047585,-0.146391,1.066113,0.002614,-0.021144,-0.215600,-0.265211,-0.151374,1.082092,0.170042,-0.141409,1.050134,-0.031681,-0.004134,0.436538,549
0.014931,-0.045841,-0.183717,-0.022807,-0.046246,-0.221980,-0.047716,-0.147926,1.059351,-0.003938,-0.046043,-0.202847,-0.264713,-0.152902,1.075968,0.169281,-0.142951,1.042735,-0.027859,0.006848,0.435379,550
0.007642,-0.037251,-0.186875,-0.017940,-0.016791,-0.198694,-0.047888,-0.148827,1.052925,-0.005149,-0.027021,-0.192786,-0.264458,-0.154144,1.069739,0.168683,-0.143510,1.036112,-0.021165,0.002917,0.434575,551
0.005154,-0.033447,-0.171075,-0.027377,-0.031617,-0.179536,-0.048258,-0.149911,1.047082,-0.011111,-0.032532,-0.175306,-0.264287,-0.155258,1.064036,0.167771,-0.144564,1.030127,-0.017693,0.014021,0.433518,552
0.002122,-0.032756,-0.158000,-0.027428,-0.017072,-0.146985,-0.048680,-0.150742,1.041999,-0.012653,-0.024914,-0.152493,-0.264216,-0.156350,1.058770,0.166856,-0.145133,1.025228,-0.013518,0.016380,0.432521,553
-0.004820,-0.038045,-0.147196,-0.031730,-0.033875,-0.137100,-0.049289,-0.151941,1.037260,-0.018275,-0.035960,-0.142150,-0.264376,-0.157619,1.053863,0.165799,-0.146262,1.020658,-0.005520,0.021968,0.431604,554
-0.001371,-0.032983,-0.120510,-0.037687,-0.048045,-0.112245,-0.049940,-0.153291,1.033381,-0.019529,-0.040514,-0.116376,-0.264422,-0.158718,1.049846,0.164543,-0.147864,1.016916,-0.007023,0.030188,0.430364,555
0.003218,-0.027139,-0.116394,-0.031613,-0.026332,-0.091907,-0.050413,-0.154182,1.029909,-0.014198,-0.026735,-0.104152,-0.264315,-0.159623,1.045966,0.163489,-0.148742,1.013852,-0.011230,0.025305,0.429145,556
0.003811,-0.035719,-0.095294,-0.016999,-0.009567,-0.091892,-0.050633,-0.154937,1.026790,-0.006594,-0.022643,-0.093591,-0.264188,-0.160813,1.042790,0.162922,-0.149061,1.010789,-0.009936,0.010344,0.428468,557
0.006368,-0.016764,-0.095630,-0.014852,-0.013236,-0.075227,-0.050774,-0.155437,1.023942,-0.004242,-0.015000,-0.085430,-0.263976,-0.161372,1.039602,0.162427,-0.149502,1.008282,-0.012885,0.009665,0.427716,558
0.000559,-0.018342,-0.078285,-0.008448,-0.039157,-0.078149,-0.050906,-0.156395,1.021335,-0.003945,-0.028750,-0.078213,-0.263957,-0.161983,1.036993,0.162145,-0.150807,1.005677,-0.005813,0.003720,0.427398,559
0.009862,-0.018530,-0.081600,-0.004002,-0.043030,-0.080438,-0.050808,-0.157421,1.018634,0.002930,-0.030780,-0.081021,-0.263628,-0.162601,1.034273,0.162012,-0.152241,1.002996,-0.015362,-0.000859,0.426914,560
0.012234,-0.023338,-0.066812,0.008128,-0.022814,-0.082186,-0.050469,-0.158190,1.016151,0.010181,-0.023076,-0.074497,-0.263220,-0.163379,1.032046,0.162283,-0.153002,1.000256,-0.016605,-0.013670,0.426816,561
0.007337,-0.013767,-0.054696,0.014915,-0.000928,-0.067295,-0.050098,-0.158435,1.014118,0.011126,-0.007347,-0.060997,-0.262976,-0.163838,1.030223,0.162780,-0.153033,0.998013,-0.011090,-0.019919,0.427109,562
0.010266,-0.010362,-0.079451,0.010300,-0.039886,-0.071349,-0.049755,-0.159273,1.011604,0.010283,-0.025124,-0.075399,-0.262634,-0.164183,1.027574,0.163124,-0.154362,0.995635,-0.015938,-0.014687,0.427067,563
0.005606,-0.011406,-0.065056,0.014510,-0.039974,-0.058422,-0.049420,-0.160129,1.009546,0.010058,-0.025690,-0.061741,-0.262447,-0.164564,1.025406,0.163607,-0.155695,0.993687,-0.010181,-0.017973,0.427325,564
0.001893,-0.011829,-0.053254,0.031206,-0.022500,-0.063972,-0.048868,-0.160701,1.007593,0.016549,-0.017164,-0.058612,-0.262384,-0.164958,1.023630,0.164647,-0.156445,0.991555,-0.005640,-0.035455,0.428319,565
0.007661,-0.008697,-0.060772,0.043945,0.019143,-0.052384,-0.048008,-0.160527,1.005707,0.025803,0.005223,-0.056577,-0.262128,-0.165248,1.021605,0.166112,-0.155807,0.989809,-0.011946,-0.048112,0.429523,566
0.006486,-0.012895,-0.049764,0.048167,0.004530,-0.026734,-0.047097,-0.160667,1.004432,0.027327,-0.004182,-0.038252,-0.261912,-0.165678,1.019946,0.167718,-0.155656,0.988918,-0.009752,-0.050060,0.430865,567
0.006414,-0.008808,-0.040745,0.038797,-0.012993,-0.038041,-0.046344,-0.161030,1.003119,0.022606,-0.010900,-0.039393,-0.261698,-0.165971,1.018588,0.169011,-0.156089,0.987650,-0.009113,-0.041115,0.431932,568
0.005605,-0.009720,-0.033356,0.042644,0.009875,-0.031140,-0.045540,-0.161027,1.002044,0.024124,0.000078,-0.032247,-0.261512,-0.166295,1.017476,0.170432,-0.155760,0.986611,-0.007729,-0.044982,0.433173,569
0.009472,-0.008181,-0.044374,0.046376,0.010695,-0.025497,-0.044609,-0.160985,1.000879,0.027924,0.001257,-0.034937,-0.261196,-0.166568,1.015997,0.171978,-0.155403,0.985762,-0.012324,-0.048298,0.434372,570
0.010001,-0.009212,-0.036324,0.042464,-0.005536,-0.020880,-0.043734,-0.161231,0.999926,0.026233,-0.007374,-0.028601,-0.260862,-0.166875,1.014786,0.173394,-0.155588,0.985066,-0.012215,-0.043633,0.435418,571
0.002475,-0.001326,-0.029755,0.045860,0.007818,-0.033140,-0.042929,-0.161123,0.998878,0.024167,0.003246,-0.031448,-0.260780,-0.166919,1.013794,0.174922,-0.155327,0.983961,-0.004465,-0.048207,0.436876,572
0.003790,0.001890,-0.024344,0.047396,0.017099,-0.043096,-0.042076,-0.160807,0.997754,0.025593,0.009495,-0.033719,-0.260654,-0.166856,1.012983,0.176502,-0.154757,0.982524,-0.005523,-0.050730,0.438383,573
0.003015,-0.002882,-0.019948,0.033362,-0.011908,-0.035287,-0.041469,-0.161053,0.996833,0.018188,-0.007395,-0.027618,-0.260553,-0.166952,1.012318,0.177614,-0.155154,0.981348,-0.004335,-0.035434,0.439419,574
-0.005250,0.013191,-0.016326,0.030347,0.008226,-0.028882,-0.041051,-0.160696,0.996080,0.012548,0.010708,-0.022604,-0.260728,-0.166513,1.011774,0.178626,-0.154880,0.980385,0.003724,-0.032533,0.440627,575
-0.006458,0.009464,-0.013357,0.026321,-0.001063,-0.007698,-0.040720,-0.160556,0.995729,0.009932,0.004200,-0.010527,-0.260943,-0.166197,1.011328,0.179503,-0.154915,0.980129,0.005254,-0.026763,0.441694,576
-0.005942,-0.005540,-0.010951,0.020506,0.007474,-0.006301,-0.040477,-0.160524,0.995441,0.007282,0.000967,-0.008626,-0.261141,-0.166382,1.010963,0.180187,-0.154666,0.979919,0.005304,-0.021089,0.442574,577
-0.012583,-0.000907,0.008104,0.022146,0.006588,-0.005162,-0.040318,-0.160429,0.995490,0.004781,0.002840,0.001470,-0.261561,-0.166412,1.011233,0.180925,-0.154447,0.979747,0.013146,-0.022626,0.443766,578
-0.014748,-0.000211,-0.010418,0.017251,-0.006616,-0.004225,-0.040276,-0.160543,0.995246,0.001251,-0.003414,-0.007321,-0.262053,-0.166419,1.010886,0.181500,-0.154667,0.979606,0.013979,-0.017324,0.444809,579
-0.009614,0.000249,-0.008554,0.011600,-0.011746,-0.003456,-0.040243,-0.160735,0.995046,0.000993,-0.005748,-0.006006,-0.262373,-0.166411,1.010601,0.181887,-0.155059,0.979491,0.008984,-0.011510,0.445492,580
-0.019932,0.005837,-0.006977,0.009443,-0.031479,0.013223,-0.040418,-0.161162,0.995150,-0.005245,-0.012821,0.003124,-0.263037,-0.166216,1.010368,0.182201,-0.156108,0.979931,0.019273,-0.007804,0.446392,581
-0.015484,-0.002967,-0.005733,0.012761,-0.012829,0.010824,-0.040463,-0.161425,0.995235,-0.001362,-0.007898,0.002545,-0.263554,-0.166315,1.010177,0.182627,-0.156536,0.980292,0.015128,-0.011726,0.447287,582
-0.014590,-0.009884,-0.004678,0.022146,0.002064,0.008871,-0.040337,-0.161556,0.995305,0.003778,-0.003911,0.002097,-0.264040,-0.166644,1.010021,0.183365,-0.156467,0.980588,0.014472,-0.021557,0.448488,583
-0.012618,0.004713,-0.003841,0.027604,0.013023,0.007263,-0.040088,-0.161260,0.995362,0.007493,0.008868,0.001709,-0.264460,-0.166487,1.009893,0.184285,-0.156033,0.980830,0.012231,-0.027372,0.449807,584
-0.017398,0.005249,-0.003133,0.029617,0.006354,0.005937,-0.039884,-0.161067,0.995408,0.006110,0.005802,0.001402,-0.265040,-0.166312,1.009789,0.185272,-0.155821,0.981028,0.017036,-0.029318,0.451352,585
-0.018308,0.000789,-0.002582,0.025380,-0.008444,0.021014,-0.039766,-0.161194,0.995716,0.003536,-0.003828,0.009216,-0.265651,-0.166286,1.009703,0.186118,-0.156102,0.981728,0.018091,-0.023836,0.452749,586
-0.017371,0.002871,-0.002106,0.025806,-0.013203,0.017216,-0.039626,-0.161366,0.995968,0.004218,-0.005166,0.007557,-0.266230,-0.166190,1.009633,0.186979,-0.156542,0.982302,0.017148,-0.024437,0.454134,587
-0.014623,-0.012175,-0.001724,0.026473,0.000633,0.014091,-0.039428,-0.161559,0.996174,0.005925,-0.005771,0.006183,-0.266717,-0.166596,1.009575,0.187861,-0.156521,0.982772,0.014762,-0.025605,0.455479,588
-0.008526,-0.005428,-0.001409,0.029104,0.005287,0.011526,-0.039085,-0.161561,0.996342,0.010289,-0.000071,0.005057,-0.267001,-0.166777,1.009528,0.188831,-0.156345,0.983156,0.008552,-0.028503,0.456714,589
-0.012382,-0.009487,-0.001152,0.024454,0.007764,0.025696,-0.038884,-0.161590,0.996751,0.006036,-0.000861,0.012274,-0.267414,-0.167093,1.009490,0.189646,-0.156086,0.984013,0.012523,-0.023166,0.457902,590
-0.007368,0.015784,-0.000941,0.025375,0.019578,0.021032,-0.038584,-0.161000,0.997086,0.009004,0.017681,0.010046,-0.267660,-0.166567,1.009459,0.190492,-0.155434,0.984714,0.006922,-0.024672,0.458955,591
-0.016141,0.017895,-0.000780,0.025635,-0.023698,0.017225,-0.038426,-0.161097,0.997360,0.004747,-0.002902,0.008222,-0.268198,-0.165971,1.009433,0.191347,-0.156224,0.985288,0.015695,-0.024189,0.460281,592
-0.012392,-0.001638,0.016429,0.023316,-0.011250,-0.002149,-0.038243,-0.161312,0.997598,0.005462,-0.006444,0.007140,-0.268611,-0.166025,1.009980,0.192124,-0.156599,0.985216,0.013286,-0.023163,0.461496,593
-0.010808,0.013195,-0.003619,0.025552,-0.018152,0.014480,-0.037998,-0.161395,0.997779,0.007372,-0.002479,0.005431,-0.268971,-0.165586,1.009860,0.192976,-0.157204,0.985699,0.010364,-0.024428,0.462654,594
-0.012079,-0.000051,-0.002961,0.024031,-0.020649,0.011861,-0.037799,-0.161740,0.997928,0.005976,-0.010350,0.004449,-0.269374,-0.165587,1.009761,0.193777,-0.157892,0.986094,0.011911,-0.023049,0.463818,595
-0.019155,-0.021113,-0.002418,0.020453,-0.022313,0.009715,-0.037777,-0.162463,0.998049,0.000649,-0.021712,0.003650,-0.270012,-0.166291,1.009680,0.194458,-0.158636,0.986418,0.019355,-0.019571,0.465116,596
-0.027222,-0.008143,-0.001981,0.027245,-0.010532,0.024303,-0.037777,-0.162775,0.998421,0.000012,-0.009338,0.011160,-0.270920,-0.166563,1.009614,0.195367,-0.158987,0.987228,0.027224,-0.025874,0.466885,597
-0.030212,0.003566,-0.001624,0.035525,-0.012451,0.019897,-0.037688,-0.162923,0.998726,0.002657,-0.004443,0.009137,-0.271927,-0.166444,1.009560,0.196551,-0.159402,0.987891,0.030047,-0.034377,0.469031,598
-0.042056,-0.010246,-0.018296,0.045955,0.001620,0.016295,-0.037623,-0.163066,0.998692,0.001949,-0.004313,-0.001001,-0.273328,-0.166785,1.008950,0.198082,-0.159348,0.988435,0.041377,-0.045223,0.471916,599
-0.050416,0.009378,-0.014967,0.058864,-0.006453,0.013340,-0.037482,-0.163018,0.998665,0.004224,0.001462,-0.000812,-0.275009,-0.166473,1.008451,0.200045,-0.159563,0.988879,0.049615,-0.058165,0.475507,600
0.007315,-0.000473,-0.029118,0.037926,-0.010583,0.010913,-0.036728,-0.163202,0.998362,0.022620,-0.005528,-0.009103,-0.274765,-0.166488,1.007481,0.201309,-0.159916,0.989243,-0.008417,-0.037330,0.476468,601
0.141085,-0.017917,-0.073789,-0.092826,-0.003832,-0.023661,-0.035924,-0.163564,0.996738,0.024129,-0.010875,-0.048725,-0.270062,-0.167086,1.005021,0.198215,-0.160043,0.988454,-0.143320,0.091979,0.468623,602
0.284264,0.028224,-0.173489,-0.248833,0.002126,-0.130414,-0.035333,-0.163059,0.991673,0.017715,0.015175,-0.151953,-0.260587,-0.166145,0.999238,0.189920,-0.159973,0.984107,-0.290287,0.244263,0.450803,603
0.466928,0.064635,-0.157807,-0.451654,0.033516,-0.122271,-0.035079,-0.161423,0.987005,0.007637,0.049075,-0.140038,-0.245023,-0.163990,0.993978,0.174865,-0.158855,0.980031,-0.472664,0.446903,0.420151,604
0.498610,0.098321,-0.113431,-0.542770,0.049992,-0.100109,-0.035815,-0.158951,0.983446,-0.022080,0.074157,-0.106770,-0.228402,-0.160713,0.990197,0.156773,-0.157189,0.976695,-0.503156,0.538450,0.385428,605
0.436789,0.108224,-0.108640,-0.455721,0.269670,-0.050882,-0.036130,-0.152653,0.980787,-0.009466,0.188947,-0.079760,-0.213843,-0.157105,0.986576,0.141582,-0.148200,0.974998,-0.442666,0.446930,0.355725,606
0.359867,0.061875,-0.088946,-0.413816,0.254462,0.021604,-0.037029,-0.147380,0.979665,-0.026974,0.158168,-0.033671,-0.201847,-0.155043,0.983611,0.127788,-0.139718,0.975719,-0.364375,0.401953,0.330086,607
0.281098,0.040824,-0.072824,-0.337611,0.188431,-0.045576,-0.037971,-0.143559,0.977691,-0.028257,0.114628,-0.059202,-0.192477,-0.153682,0.981183,0.116534,-0.133437,0.974199,-0.284736,0.323460,0.309753,608
0.215655,0.043629,-0.075297,-0.284422,0.213545,0.058149,-0.039117,-0.139273,0.977406,-0.034383,0.128587,-0.008572,-0.185289,-0.152228,0.978673,0.107054,-0.126319,0.976138,-0.219307,0.264952,0.293499,609
0.181420,0.016999,-0.077233,-0.221816,0.194357,0.063858,-0.039791,-0.135751,0.977183,-0.020198,0.105678,-0.006688,-0.179241,-0.151661,0.976099,0.099660,-0.119840,0.978266,-0.181576,0.197855,0.280719,610
0.138707,0.023742,-0.063234,-0.202030,-0.106218,-0.181555,-0.040846,-0.137125,0.973103,-0.031661,-0.041238,-0.122395,-0.174618,-0.150870,0.973991,0.092925,-0.123381,0.972214,-0.140822,0.210624,0.268958,611
0.108887,0.017126,-0.051767,-0.106543,0.097626,-0.057587,-0.040807,-0.135213,0.971280,0.001172,0.057376,-0.054678,-0.170988,-0.150299,0.972266,0.089374,-0.120126,0.970295,-0.110520,0.094161,0.262112,612
0.086845,0.015997,-0.042382,-0.103110,0.088046,0.015362,-0.041078,-0.133479,0.970830,-0.008132,0.052021,-0.013511,-0.168093,-0.149766,0.970853,0.085937,-0.117192,0.970807,-0.088182,0.091077,0.256110,613
0.072335,0.011909,-0.050188,-0.070983,0.042884,-0.034454,-0.041056,-0.132565,0.969419,0.000676,0.027397,-0.042320,-0.165682,-0.149369,0.969180,0.083571,-0.115762,0.969658,-0.073182,0.064681,0.251509,614
0.065464,0.011689,-0.041091,-0.084766,-0.103300,-0.104746,-0.041377,-0.134092,0.966989,-0.009651,-0.045806,-0.072919,-0.163500,-0.148979,0.967810,0.080745,-0.119205,0.966167,-0.066671,0.095941,0.246059,615
0.058374,0.011134,-0.033640,-0.064141,-0.094513,-0.100805,-0.041473,-0.135482,0.964748,-0.002883,-0.041690,-0.067223,-0.161554,-0.148608,0.966689,0.078607,-0.122356,0.962807,-0.059771,0.072402,0.241623,616
0.051907,0.005531,-0.027552,-0.046248,-0.083351,-0.097488,-0.041379,-0.136779,0.962664,0.002830,-0.038910,-0.062519,-0.159824,-0.148424,0.965770,0.077066,-0.125134,0.959557,-0.052901,0.051619,0.238113,617
