h1x_velocity,h1y_velocity,h1z_velocity,h2x_velocity,h2y_velocity,h2z_velocity,center_x,center_y,center_z,center_x_velocity,center_y_velocity,center_z_velocity,h1x_position,h1y_position,h1z_position,h2x_position,h2y_position,h2z_position,hand1_to_center,hand2_to_center,hand_distance,time
0.006802,0.005445,0.042132,-0.003768,-0.011723,0.024437,-0.075308,0.020257,1.033535,0.001517,-0.003139,0.033284,-0.271423,0.011127,1.048761,0.120807,0.029388,1.018309,-0.003769,0.006185,0.393833,41
0.005851,0.009287,0.053133,-0.004814,-0.008796,0.037494,-0.075291,0.020266,1.035045,0.000518,0.000246,0.045315,-0.271228,0.011436,1.050532,0.120646,0.029095,1.019559,-0.002061,0.008141,0.393493,42
0.007160,0.011056,0.062292,0.005802,0.000278,0.048316,-0.075075,0.020455,1.036889,0.006481,0.005667,0.055304,-0.270989,0.011805,1.052608,0.120840,0.029105,1.021169,-0.002639,-0.001930,0.393468,43
0.009843,0.010351,0.069891,0.008735,-0.000027,0.057274,-0.074765,0.020627,1.039008,0.009289,0.005162,0.063579,-0.270661,0.012150,1.054938,0.121131,0.029104,1.023078,-0.004588,-0.004059,0.393450,44
0.011108,0.021298,0.076246,0.009522,0.009417,0.064731,-0.074421,0.021139,1.041358,0.010315,0.015357,0.070488,-0.270291,0.012860,1.057480,0.121448,0.029418,1.025236,-0.005708,-0.004572,0.393412,45
0.007255,0.012519,0.081568,0.016133,0.020476,0.070939,-0.074031,0.021688,1.043900,0.011694,0.016498,0.076253,-0.270049,0.013277,1.060199,0.121986,0.030100,1.027601,-0.001006,-0.011065,0.393747,46
0.005545,0.022580,0.105450,0.031413,0.039722,0.076139,-0.073415,0.022727,1.046926,0.018479,0.031151,0.090795,-0.269864,0.014030,1.063714,0.123033,0.031424,1.030138,0.002455,-0.026542,0.394713,47
0.004036,0.024586,0.105865,0.038306,0.042472,0.080509,-0.072710,0.023844,1.050032,0.021171,0.033529,0.093191,-0.269729,0.014849,1.067243,0.124310,0.032840,1.032822,0.004069,-0.033052,0.395949,48
0.002833,0.030336,0.106344,0.041048,0.031192,0.084221,-0.071978,0.024870,1.053208,0.021941,0.030764,0.095279,-0.269635,0.015860,1.070787,0.125678,0.033880,1.035630,0.005216,-0.034806,0.397282,49
-0.003938,0.022251,0.106852,0.043325,0.033528,0.087372,-0.071322,0.025800,1.056445,0.019693,0.027889,0.097114,-0.269766,0.016602,1.074349,0.127122,0.034997,1.038542,0.012483,-0.036808,0.398925,50
-0.009909,0.034270,0.127473,0.052885,0.040120,0.090058,-0.070606,0.027039,1.060071,0.021488,0.037195,0.108765,-0.270097,0.017744,1.078598,0.128885,0.036335,1.041544,0.020043,-0.046142,0.401130,51
-0.009000,0.039610,0.124547,0.058758,0.056029,0.111161,-0.069776,0.028633,1.063999,0.024879,0.047820,0.117853,-0.270397,0.019065,1.082750,0.130844,0.038202,1.045249,0.018649,-0.050762,0.403443,52
-0.005343,0.054374,0.122319,0.066166,0.055745,0.109910,-0.068763,0.030469,1.067870,0.030411,0.055059,0.116115,-0.270575,0.020877,1.086827,0.133049,0.040060,1.048913,0.014170,-0.058169,0.405854,53
0.002835,0.045851,0.120624,0.054718,0.049720,0.128149,-0.067803,0.032062,1.072016,0.028776,0.047786,0.124390,-0.270480,0.022405,1.090848,0.134873,0.041718,1.053185,0.006155,-0.044935,0.407557,54
0.004057,0.054901,0.119355,0.063747,0.062123,0.143602,-0.066673,0.034012,1.076399,0.033902,0.058512,0.131478,-0.270345,0.024236,1.094826,0.136998,0.043788,1.057971,0.004085,-0.053456,0.409474,55
0.003770,0.066217,0.118475,0.054418,0.080926,0.137100,-0.065704,0.036464,1.080658,0.029094,0.073572,0.127788,-0.270219,0.026443,1.098776,0.138812,0.046486,1.062541,0.003462,-0.046003,0.411122,56
-0.005587,0.061136,0.117888,0.048681,0.085127,0.151688,-0.064985,0.038902,1.085151,0.021547,0.073132,0.134786,-0.270405,0.028481,1.102705,0.140435,0.049324,1.067598,0.012498,-0.039841,0.412864,57
-0.013249,0.064448,0.117552,0.035947,0.099156,0.144128,-0.064607,0.041629,1.089513,0.011349,0.081802,0.130838,-0.270847,0.030629,1.106624,0.141633,0.052629,1.072402,0.019470,-0.029137,0.414482,58
-0.010943,0.063067,0.096259,0.031993,0.079668,0.117996,-0.064256,0.044008,1.093084,0.010525,0.071368,0.107131,-0.271212,0.032731,1.109832,0.142700,0.055284,1.076335,0.015224,-0.026659,0.415877,59
0.001148,0.064533,0.078800,0.018865,0.064142,0.136871,-0.063923,0.046152,1.096678,0.010007,0.064338,0.107832,-0.271174,0.034882,1.112459,0.143328,0.057422,1.080897,0.001337,-0.011880,0.416312,60
0.000768,0.060754,0.085713,0.014538,0.045798,0.132390,-0.063667,0.047928,1.100313,0.007653,0.053276,0.109055,-0.271148,0.036907,1.115316,0.143813,0.058949,1.085310,0.002194,-0.007369,0.416628,61
0.014092,0.073604,0.070174,0.021872,0.033373,0.128857,-0.063068,0.049711,1.103630,0.017982,0.053488,0.099514,-0.270678,0.039361,1.117655,0.144542,0.060061,1.089606,-0.012976,-0.014779,0.416681,62
0.031334,0.053744,0.036256,0.034405,0.007412,0.126114,-0.061972,0.050730,1.106336,0.032869,0.030578,0.081185,-0.269634,0.041152,1.118864,0.145689,0.060308,1.093809,-0.031534,-0.027061,0.416518,63
0.048464,0.045123,0.050876,0.049018,-0.013886,0.124004,-0.060348,0.051251,1.109251,0.048741,0.015619,0.087440,-0.268018,0.042656,1.120559,0.147323,0.059846,1.097943,-0.047450,-0.041594,0.416311,64
0.054615,0.019842,0.041656,0.063260,-0.026364,0.122416,-0.058383,0.051142,1.111986,0.058938,-0.003261,0.082036,-0.266198,0.043318,1.121948,0.149431,0.058967,1.102023,-0.053266,-0.056295,0.416401,65
0.044971,0.007966,0.012914,0.068001,-0.034774,0.100236,-0.056500,0.050696,1.113872,0.056486,-0.013404,0.056577,-0.264699,0.043583,1.122378,0.151698,0.057808,1.105365,-0.044652,-0.062629,0.416987,66
0.030648,0.019055,0.010582,0.072463,-0.032777,0.082068,-0.054782,0.050467,1.115416,0.051556,-0.006861,0.046324,-0.263677,0.044219,1.122731,0.154114,0.056715,1.108100,-0.030815,-0.068536,0.418234,67
0.025983,0.008850,0.008658,0.065113,-0.043966,0.067173,-0.053263,0.049882,1.116680,0.045548,-0.017558,0.037916,-0.262811,0.044514,1.123020,0.156284,0.055250,1.110339,-0.025927,-0.061906,0.419424,68
0.016144,0.004237,0.007092,0.063167,-0.033826,0.055014,-0.051942,0.049388,1.117715,0.039656,-0.014795,0.031053,-0.262273,0.044655,1.123256,0.158390,0.054122,1.112173,-0.016043,-0.060920,0.420915,69
0.013589,-0.005244,0.005801,0.055524,-0.028867,0.045033,-0.050790,0.048820,1.118562,0.034557,-0.017056,0.025417,-0.261820,0.044480,1.123450,0.160240,0.053160,1.113674,-0.013340,-0.053862,0.422263,70
0.021131,-0.018771,-0.016272,0.059064,-0.022551,0.036868,-0.049453,0.048131,1.118905,0.040098,-0.020661,0.010296,-0.261116,0.043854,1.122907,0.162209,0.052408,1.114903,-0.021052,-0.057889,0.423487,71
0.021386,-0.022076,-0.013343,0.051097,-0.009769,0.009302,-0.048245,0.047600,1.118838,0.036241,-0.015922,-0.002017,-0.260403,0.043118,1.122462,0.163912,0.052083,1.115213,-0.021140,-0.050713,0.424472,72
0.024270,-0.041059,-0.010922,0.038834,-0.011957,0.007600,-0.047193,0.046717,1.118782,0.031552,-0.026508,-0.001663,-0.259594,0.041750,1.122098,0.165207,0.051684,1.115466,-0.023471,-0.038421,0.424969,73
0.044596,-0.047299,-0.029833,0.025092,-0.019388,0.006226,-0.046032,0.045605,1.118389,0.034844,-0.033343,-0.011805,-0.258107,0.040173,1.121104,0.166043,0.051038,1.115674,-0.043749,-0.024505,0.424324,74
0.082537,-0.033341,-0.045183,-0.010786,-0.028542,-0.015643,-0.044836,0.044574,1.117375,0.035876,-0.030941,-0.030413,-0.255356,0.039062,1.119598,0.165684,0.050086,1.115153,-0.082108,0.011363,0.421208,75
0.161778,-0.003778,-0.078070,-0.131066,-0.040858,-0.053898,-0.044324,0.043830,1.115176,0.015356,-0.022318,-0.065982,-0.249963,0.038936,1.116995,0.161315,0.048724,1.113356,-0.162327,0.131519,0.411411,76
0.284119,0.217509,-0.084257,-0.288648,-0.028983,-0.124633,-0.044400,0.046972,1.111694,-0.002264,0.094263,-0.104445,-0.240493,0.046186,1.114187,0.151693,0.047758,1.109202,-0.286037,0.287154,0.392221,77
0.467589,-0.068620,-0.089171,-0.486595,-0.005528,-0.082126,-0.044716,0.045736,1.108839,-0.009503,-0.037074,-0.085648,-0.224906,0.043899,1.111215,0.135474,0.047574,1.106464,-0.468000,0.485502,0.360430,78
0.541703,-0.025170,-0.072995,-0.466471,-0.008171,-0.087161,-0.043463,0.045181,1.106170,0.037616,-0.016670,-0.080080,-0.206850,0.043060,1.108781,0.119925,0.047302,1.103559,-0.542428,0.465085,0.326843,79
0.462137,-0.024771,-0.079848,-0.377899,-0.027669,-0.071357,-0.042059,0.044307,1.103650,0.042119,-0.026220,-0.075603,-0.191445,0.042234,1.106120,0.107328,0.046379,1.101180,-0.463006,0.377015,0.298842,80
0.359823,-0.013485,-0.085280,-0.289096,-0.021188,-0.038499,-0.040880,0.043729,1.101587,0.035364,-0.017336,-0.061888,-0.179451,0.041785,1.103277,0.097691,0.045673,1.099897,-0.360612,0.288874,0.277190,81
0.288785,-0.001787,-0.069823,-0.206229,-0.016399,-0.031511,-0.039504,0.043426,1.099898,0.041278,-0.009093,-0.050665,-0.169825,0.041725,1.100950,0.090817,0.045126,1.098846,-0.289291,0.206165,0.260672,82
0.233112,-0.012419,-0.057174,-0.162340,-0.027223,-0.025810,-0.038324,0.042765,1.098515,0.035386,-0.019821,-0.041492,-0.162054,0.041311,1.099044,0.085406,0.044219,1.097986,-0.233192,0.162536,0.247479,83
0.190326,-0.020851,-0.046803,-0.118042,-0.022770,-0.021125,-0.037120,0.042038,1.097383,0.036142,-0.021810,-0.033967,-0.155710,0.040616,1.097484,0.081471,0.043460,1.097282,-0.190102,0.118288,0.237198,84
0.151525,-0.014160,-0.038320,-0.073554,-0.008154,-0.017309,-0.035820,0.041666,1.096456,0.038986,-0.011157,-0.027813,-0.150659,0.040144,1.096206,0.079019,0.043188,1.096705,-0.151241,0.073693,0.229699,85
0.115594,-0.029239,0.008608,-0.037003,-0.007484,-0.014155,-0.034510,0.041054,1.096363,0.039296,-0.018361,-0.002772,-0.146806,0.039169,1.096493,0.077786,0.042939,1.096233,-0.115077,0.037107,0.224624,86
0.087174,-0.031789,-0.013007,-0.001442,0.008851,-0.031525,-0.033081,0.040672,1.095621,0.042866,-0.011469,-0.022266,-0.143900,0.038110,1.096060,0.077738,0.043234,1.095182,-0.086467,0.001112,0.221699,87
0.050375,-0.002387,-0.030584,0.025940,0.014365,-0.045601,-0.031809,0.040871,1.094351,0.038158,0.005989,-0.038095,-0.142221,0.038030,1.095040,0.078602,0.043713,1.093662,-0.050487,-0.026585,0.220901,88
0.039549,-0.023656,-0.025034,0.056741,0.033270,-0.056995,-0.030205,0.041032,1.092984,0.048145,0.004807,-0.041013,-0.140903,0.037242,1.094206,0.080494,0.044822,1.091762,-0.038990,-0.058471,0.221540,89
0.034438,-0.028190,-0.040294,0.078001,0.025125,-0.066186,-0.028331,0.040981,1.091209,0.056219,-0.001533,-0.053244,-0.139755,0.036302,1.092863,0.083094,0.045659,1.089556,-0.033818,-0.079958,0.223070,90
0.034438,-0.028190,-0.040294,0.078001,0.025125,-0.066186,-0.028331,0.040981,1.091209,0.056219,-0.001533,-0.053244,-0.139755,0.036302,1.092863,0.083094,0.045659,1.089556,-0.033818,-0.079958,0.223070,91
0.037876,-0.035944,-0.052657,0.106644,0.041743,-0.131042,-0.025922,0.041077,1.088148,0.072260,0.002900,-0.091846,-0.138492,0.035104,1.091107,0.086649,0.047051,1.085188,-0.037288,-0.112108,0.225535,92
0.036351,-0.032912,-0.062631,0.104390,-0.002549,-0.163590,-0.023576,0.040486,1.084378,0.070370,-0.017731,-0.113111,-0.137281,0.034007,1.089020,0.090128,0.046966,1.079735,-0.036942,-0.110652,0.227967,93
0.031384,-0.059487,-0.070674,0.093284,-0.017210,-0.207374,-0.021498,0.039208,1.079743,0.062334,-0.038349,-0.139024,-0.136235,0.032024,1.086664,0.093238,0.046392,1.072823,-0.031802,-0.104321,0.230338,94
0.011099,-0.034562,-0.077144,0.076096,-0.024510,-0.223621,-0.020045,0.038223,1.074731,0.043597,-0.029536,-0.150383,-0.135865,0.030872,1.084092,0.095774,0.045575,1.065369,-0.015061,-0.092130,0.232859,95
0.004023,-0.064206,-0.101323,0.068342,-0.037641,-0.235913,-0.018839,0.036526,1.069110,0.036182,-0.050923,-0.168622,-0.135731,0.028732,1.080715,0.098052,0.044320,1.057505,-0.009732,-0.088622,0.235449,96
0.000940,-0.069584,-0.120617,0.070652,-0.072676,-0.244993,-0.017646,0.034155,1.063016,0.035796,-0.071130,-0.182805,-0.135699,0.026412,1.076694,0.100407,0.041898,1.049338,-0.010260,-0.093447,0.238190,97
-0.001113,-0.055647,-0.117424,0.080770,-0.081958,-0.183409,-0.016318,0.031862,1.058003,0.039828,-0.068803,-0.150415,-0.135736,0.024557,1.072780,0.103100,0.039166,1.043225,-0.009920,-0.097529,0.241101,98
-0.002313,-0.070745,-0.096141,0.079885,-0.088747,-0.115499,-0.015025,0.029203,1.054475,0.038786,-0.079746,-0.105819,-0.135813,0.022199,1.069576,0.105763,0.036207,1.039375,-0.005551,-0.088343,0.243859,99
-0.017910,-0.066244,-0.060042,0.094706,-0.083295,-0.077058,-0.013746,0.026711,1.052190,0.038398,-0.074769,-0.068550,-0.136410,0.019991,1.067574,0.108919,0.033431,1.036806,0.013880,-0.098886,0.247617,100
-0.031005,-0.071165,-0.049177,0.106088,-0.084706,-0.045480,-0.012494,0.024113,1.050613,0.037541,-0.077936,-0.047328,-0.137444,0.017619,1.065935,0.112456,0.030607,1.035290,0.028423,-0.106323,0.252106,101
-0.046206,-0.036615,-0.021479,0.100912,-0.068354,-0.019505,-0.011582,0.022364,1.049930,0.027353,-0.052484,-0.020492,-0.138984,0.016398,1.065219,0.115819,0.028329,1.034640,0.044972,-0.099232,0.256909,102
-0.046007,-0.044571,-0.017581,0.087819,-0.053478,-0.033706,-0.010886,0.020729,1.049075,0.020906,-0.049025,-0.025645,-0.140518,0.014913,1.064633,0.118747,0.026546,1.033517,0.045525,-0.088739,0.261384,103
-0.045652,-0.003347,0.004495,0.069783,-0.018361,-0.009878,-0.010483,0.020368,1.048985,0.012066,-0.010854,-0.002693,-0.142039,0.014801,1.064783,0.121073,0.025934,1.033187,0.045962,-0.069631,0.265236,104
-0.048705,0.013338,-0.015217,0.049085,0.005271,-0.008075,-0.010477,0.020678,1.048597,0.000190,0.009305,-0.011644,-0.143663,0.015246,1.064276,0.122709,0.026110,1.032918,0.046014,-0.049865,0.268431,105
-0.048956,0.036995,-0.031228,0.045595,0.042018,-0.006620,-0.010533,0.021995,1.047966,-0.001680,0.039506,-0.018926,-0.145295,0.016479,1.063235,0.124229,0.027511,1.032697,0.043588,-0.047720,0.271472,106
-0.041277,0.077129,-0.025567,0.037204,0.055884,-0.005418,-0.010601,0.024212,1.047450,-0.002036,0.066507,-0.015492,-0.146671,0.019050,1.062382,0.125469,0.029373,1.032517,0.035308,-0.039652,0.273968,107
-0.018798,0.084129,-0.020936,0.029950,0.072933,0.013390,-0.010415,0.026829,1.047324,0.005576,0.078531,-0.003769,-0.147297,0.021854,1.061685,0.126467,0.031805,1.032963,0.013461,-0.031006,0.275447,108
-0.002173,0.084962,0.001634,0.027734,0.083001,0.046982,-0.009989,0.029629,1.048134,0.012781,0.083981,0.024304,-0.147370,0.024686,1.061739,0.127392,0.034571,1.034529,-0.000718,-0.025924,0.276282,109
0.025550,0.061416,0.020227,0.047537,0.088938,0.074941,-0.008771,0.032135,1.049720,0.036543,0.075177,0.047586,-0.146518,0.026733,1.062413,0.128976,0.037536,1.037027,-0.025964,-0.043899,0.276872,110
0.006911,0.053816,0.074011,0.083336,0.039135,0.079772,-0.007267,0.033684,1.052283,0.045123,0.046475,0.076890,-0.146288,0.028527,1.064880,0.131754,0.038840,1.039686,-0.002190,-0.077190,0.279371,111
-0.055583,0.016145,0.099528,0.160848,0.019007,0.121250,-0.005512,0.034270,1.055963,0.052633,0.017576,0.110393,-0.148140,0.029065,1.068198,0.137116,0.039474,1.043728,0.063257,-0.150488,0.286493,112
-0.252000,0.107304,0.140845,0.256862,-0.011313,0.156355,-0.005431,0.035869,1.060916,0.002431,0.047995,0.148598,-0.156540,0.032642,1.072893,0.145678,0.039097,1.048940,0.259997,-0.243409,0.303235,113
-0.395671,-0.014669,0.095408,0.377645,-0.033287,0.147271,-0.005732,0.035070,1.064961,-0.009013,-0.023978,0.121340,-0.169729,0.032153,1.076073,0.158266,0.037987,1.053849,0.401413,-0.366177,0.328799,114
-0.488781,-0.069833,0.179096,0.427037,-0.040880,0.139986,-0.006761,0.033225,1.070279,-0.030872,-0.055356,0.159541,-0.186022,0.029825,1.082043,0.172501,0.036625,1.058515,0.500692,-0.416105,0.359358,115
-0.469272,-0.068058,0.167241,0.412640,-0.021440,0.153801,-0.007705,0.031733,1.075630,-0.028316,-0.044749,0.160521,-0.201665,0.027557,1.087618,0.186255,0.035910,1.063642,0.480047,-0.401813,0.388750,116
-0.381981,-0.038980,0.136929,0.330563,-0.001846,0.145708,-0.008562,0.031053,1.080340,-0.025709,-0.020413,0.141320,-0.214397,0.026257,1.092182,0.197274,0.035848,1.068499,0.390016,-0.321519,0.412463,117
-0.278428,-0.015699,0.132841,0.227243,0.000189,0.139232,-0.009415,0.030794,1.084875,-0.025592,-0.007755,0.136034,-0.223678,0.025734,1.096610,0.204849,0.035855,1.073140,0.285566,-0.219233,0.429289,118
-0.197259,-0.021971,0.150701,0.128385,0.001403,0.113987,-0.010563,0.030452,1.089286,-0.034437,-0.010284,0.132344,-0.230253,0.025002,1.101633,0.209128,0.035901,1.076939,0.205886,-0.121784,0.440210,119
