h1x_velocity,h1y_velocity,h1z_velocity,h2x_velocity,h2y_velocity,h2z_velocity,center_x,center_y,center_z,center_x_velocity,center_y_velocity,center_z_velocity,h1x_position,h1y_position,h1z_position,h2x_position,h2y_position,h2z_position,hand1_to_center,hand2_to_center,hand_distance,time
0.429029,0.085400,0.024934,-0.466509,0.079905,0.011322,0.010294,-0.143979,1.057552,-0.018740,0.082652,0.018125,-0.174963,-0.143636,1.061706,0.195552,-0.144322,1.053398,-0.428204,0.466793,0.370609,476
0.341265,0.074640,0.039446,-0.407340,0.068634,0.009273,0.009193,-0.141591,1.058364,-0.033038,0.071637,0.024362,-0.163588,-0.141148,1.063021,0.181974,-0.142034,1.053707,-0.339885,0.407616,0.345688,477
0.274908,0.015704,0.013254,-0.336659,0.065606,0.026250,0.008164,-0.140236,1.059023,-0.030876,0.040655,0.019752,-0.154424,-0.140625,1.063463,0.170752,-0.139847,1.054582,-0.274480,0.337093,0.325298,478
0.208624,0.013770,0.010868,-0.275748,0.031756,0.021486,0.007045,-0.139477,1.059562,-0.033562,0.022763,0.016176,-0.147470,-0.140166,1.063825,0.161560,-0.138789,1.055298,-0.208304,0.276092,0.309151,479
0.163144,0.016410,0.027909,-0.207710,0.025460,0.017585,0.006302,-0.138779,1.060320,-0.022283,0.020936,0.022749,-0.142032,-0.139619,1.064756,0.154637,-0.137940,1.055884,-0.162328,0.207996,0.296806,480
0.134477,0.003024,0.022860,-0.162537,0.021801,-0.004252,0.005835,-0.138366,1.060630,-0.014030,0.012412,0.009302,-0.137549,-0.139518,1.065518,0.149219,-0.137213,1.055743,-0.133640,0.162117,0.286944,481
0.107469,0.004570,-0.000325,-0.124732,0.021130,-0.003476,0.005547,-0.137937,1.060567,-0.008631,0.012850,-0.001899,-0.133967,-0.139365,1.065507,0.145061,-0.136509,1.055627,-0.107454,0.124308,0.279218,482
0.084014,0.014104,0.018775,-0.102742,0.016366,0.015800,0.005235,-0.137429,1.061143,-0.009364,0.015235,0.017288,-0.131167,-0.138895,1.066133,0.141636,-0.135963,1.056153,-0.083419,0.103069,0.273001,483
0.071173,0.009533,0.015371,-0.085649,0.015690,0.012943,0.004994,-0.137009,1.061615,-0.007238,0.012612,0.014158,-0.128794,-0.138577,1.066645,0.138781,-0.135440,1.056585,-0.070652,0.085885,0.267783,484
0.065007,0.006843,0.031718,-0.066843,0.009885,-0.008050,0.004963,-0.136730,1.062009,-0.000918,0.008364,0.011830,-0.126627,-0.138349,1.067702,0.136553,-0.135111,1.056316,-0.063655,0.066306,0.263447,485
0.047225,0.008734,0.006831,-0.053000,0.006769,-0.006602,0.004867,-0.136472,1.062013,-0.002887,0.007752,0.000114,-0.125053,-0.138058,1.067930,0.134787,-0.134885,1.056096,-0.046969,0.052558,0.260128,486
0.033577,0.009967,0.005593,-0.043514,0.004786,-0.023932,0.004701,-0.136226,1.061707,-0.004968,0.007377,-0.009170,-0.123934,-0.137726,1.068116,0.133336,-0.134726,1.055299,-0.033371,0.042211,0.257607,487
0.026522,0.006971,0.004578,-0.039932,0.012209,-0.001069,0.004478,-0.135906,1.061766,-0.006705,0.009590,0.001756,-0.123050,-0.137494,1.068269,0.132005,-0.134319,1.055263,-0.026339,0.039671,0.255406,488
0.022641,-0.000823,0.003748,-0.033410,-0.001178,-0.000873,0.004298,-0.135940,1.061814,-0.005384,-0.001000,0.001438,-0.122295,-0.137521,1.068394,0.130891,-0.134358,1.055234,-0.022404,0.033332,0.253548,489
0.017240,0.005610,0.022205,-0.026762,0.007064,-0.000708,0.004139,-0.135728,1.062172,-0.004761,0.006337,0.010747,-0.121720,-0.137334,1.069134,0.129999,-0.134123,1.055210,-0.016058,0.026590,0.252125,490
0.017721,-0.003958,0.018189,-0.024762,0.003194,-0.019126,0.004022,-0.135741,1.062157,-0.003520,-0.000382,-0.000465,-0.121130,-0.137466,1.069740,0.129174,-0.134016,1.054573,-0.016533,0.023513,0.250786,491
0.007437,0.003736,0.014899,-0.016830,0.006954,-0.015646,0.003866,-0.135563,1.062144,-0.004696,0.005345,-0.000376,-0.120882,-0.137341,1.070237,0.128613,-0.133784,1.054051,-0.006510,0.015681,0.250044,492
0.008890,0.004244,0.012181,-0.015520,0.008143,0.005722,0.003755,-0.135356,1.062443,-0.003315,0.006194,0.008951,-0.120586,-0.137200,1.070643,0.128096,-0.133513,1.054242,-0.008131,0.015741,0.249249,493
0.005616,0.003763,0.009985,-0.013440,-0.003396,0.004689,0.003625,-0.135350,1.062687,-0.003912,0.000183,0.007339,-0.120398,-0.137075,1.070976,0.127648,-0.133626,1.054398,-0.004989,0.013768,0.248623,494
-0.001408,0.009115,0.008175,-0.007065,0.003994,0.003827,0.003483,-0.135132,1.062887,-0.004237,0.006554,0.006001,-0.120445,-0.136771,1.071248,0.127412,-0.133493,1.054526,0.001835,0.007253,0.248442,495
-0.009033,0.006640,0.006688,-0.003975,0.007756,-0.015399,0.003267,-0.134892,1.062742,-0.006504,0.007198,-0.004356,-0.120746,-0.136549,1.071471,0.127280,-0.133234,1.054013,0.009391,0.002780,0.248662,496
-0.013226,0.035003,0.024751,-0.004847,0.003197,0.005937,0.002965,-0.134255,1.063253,-0.009037,0.019100,0.015342,-0.121187,-0.135383,1.072296,0.127118,-0.133128,1.054210,0.014672,0.005236,0.248973,497
-0.005924,0.005738,0.001001,-0.003450,-0.001709,-0.013669,0.002809,-0.134188,1.063042,-0.004687,0.002014,-0.006334,-0.121385,-0.135191,1.072330,0.127003,-0.133185,1.053755,0.005935,0.002435,0.249089,498
-0.003687,0.023125,0.020084,-0.002313,0.007645,-0.011204,0.002709,-0.133675,1.063190,-0.003000,0.015385,0.004438,-0.121508,-0.134421,1.072999,0.126926,-0.132930,1.053381,0.005118,0.001378,0.249211,499
-0.005603,0.013295,0.016447,-0.003929,0.003410,0.009359,0.002550,-0.133397,1.063620,-0.004766,0.008352,0.012903,-0.121694,-0.133977,1.073547,0.126795,-0.132816,1.053693,0.006833,0.004646,0.249284,500
-0.005845,0.000126,-0.024962,0.002281,0.020092,0.007671,0.002491,-0.133060,1.063332,-0.001782,0.010109,-0.008644,-0.121889,-0.133973,1.072715,0.126871,-0.132147,1.053949,0.003949,-0.001845,0.249474,501
-0.010582,-0.005402,-0.020424,0.011666,0.008181,0.024927,0.002509,-0.133014,1.063407,0.000542,0.001389,0.002249,-0.122242,-0.134153,1.072035,0.127260,-0.131874,1.054780,0.009196,-0.009992,0.250108,502
-0.029226,-0.003132,-0.016730,0.023781,-0.000152,0.058086,0.002418,-0.133068,1.064096,-0.002722,-0.001642,0.020678,-0.123216,-0.134258,1.071477,0.128053,-0.131879,1.056716,0.028222,-0.020331,0.251713,503
-0.063680,-0.008195,-0.032723,0.059780,-0.007820,0.028639,0.002353,-0.133335,1.064029,-0.001950,-0.008007,-0.002038,-0.125339,-0.134531,1.070386,0.130045,-0.132140,1.057671,0.062048,-0.058206,0.255711,504
-0.118059,-0.017704,-0.026790,0.113445,-0.012900,0.004696,0.002276,-0.133845,1.063660,-0.002307,-0.015302,-0.011051,-0.129274,-0.135121,1.069493,0.133827,-0.132570,1.057827,0.116922,-0.112996,0.263372,505
-0.210542,-0.022472,0.016243,0.187427,-0.038619,0.022616,0.001891,-0.134863,1.064308,-0.011558,-0.030545,0.019433,-0.136292,-0.135870,1.070035,0.140074,-0.133857,1.058581,0.211192,-0.186044,0.276611,506
-0.311559,-0.048645,-0.005858,0.277967,-0.024852,0.018518,0.001331,-0.136088,1.064519,-0.016796,-0.036749,0.006330,-0.146677,-0.137492,1.069839,0.149340,-0.134685,1.059198,0.311595,-0.276875,0.296222,507
-0.437122,-0.061454,-0.023807,0.355152,-0.053635,0.072219,-0.000035,-0.138007,1.065326,-0.040985,-0.057545,0.024204,-0.161248,-0.139540,1.069046,0.161178,-0.136473,1.061606,0.437021,-0.352866,0.322527,508
-0.490907,-0.062223,0.037944,0.438617,-0.055241,0.078406,-0.000906,-0.139964,1.067265,-0.026145,-0.058732,0.058175,-0.177612,-0.141614,1.070311,0.175799,-0.138315,1.064219,0.492047,-0.436666,0.353478,509
-0.532151,-0.068522,-0.026375,0.502555,-0.047545,0.044904,-0.001400,-0.141899,1.067574,-0.014798,-0.058034,0.009266,-0.195350,-0.143898,1.069431,0.192551,-0.139899,1.065716,0.532552,-0.501585,0.387939,510
-0.487657,-0.050873,-0.002571,0.516079,-0.020025,0.056055,-0.000926,-0.143080,1.068465,0.014211,-0.035449,0.026740,-0.211605,-0.145594,1.069346,0.209753,-0.140567,1.067585,0.488214,-0.515565,0.421392,511
-0.411732,-0.047046,-0.002117,0.482273,-0.045910,0.026615,0.000250,-0.144630,1.068873,0.035270,-0.046478,0.012249,-0.225330,-0.147162,1.069275,0.225829,-0.142097,1.068472,0.412230,-0.481679,0.451188,512
-0.337158,-0.028087,0.017431,0.419716,-0.037910,0.060475,0.001626,-0.145730,1.070172,0.041279,-0.032999,0.038953,-0.236568,-0.148098,1.069856,0.239820,-0.143361,1.070487,0.337397,-0.419398,0.476412,513
-0.270970,-0.021072,0.014266,0.348246,-0.036833,0.049489,0.002914,-0.146695,1.071234,0.038638,-0.028953,0.031879,-0.245601,-0.148801,1.070332,0.251428,-0.144589,1.072137,0.271085,-0.348099,0.497050,514
-0.214740,0.001246,0.011673,0.266809,-0.030777,0.040530,0.003781,-0.147187,1.072104,0.026034,-0.014766,0.026100,-0.252759,-0.148759,1.070721,0.260321,-0.145615,1.073488,0.214663,-0.266830,0.513097,515
-0.173256,-0.005654,-0.009584,0.205404,-0.004404,0.033184,0.004317,-0.147355,1.072498,0.016074,-0.005029,0.011802,-0.258534,-0.148948,1.070401,0.267168,-0.145761,1.074594,0.173358,-0.205632,0.525728,516
-0.137023,0.001851,-0.007857,0.157494,0.006745,0.007778,0.004658,-0.147211,1.072496,0.010235,0.004298,-0.000043,-0.263101,-0.148886,1.070139,0.272418,-0.145537,1.074854,0.137073,-0.157595,0.535551,517
-0.108401,-0.009686,-0.006412,0.120528,0.015856,0.006359,0.004861,-0.147108,1.072496,0.006064,0.003085,-0.000025,-0.266715,-0.149209,1.069926,0.276436,-0.145008,1.075065,0.108528,-0.120702,0.543191,518
-0.075960,-0.009336,-0.005268,0.090789,0.018456,0.005200,0.005108,-0.146956,1.072495,0.007415,0.004560,-0.000032,-0.269247,-0.149520,1.069750,0.279462,-0.144393,1.075239,0.076093,-0.091005,0.548760,519
-0.055441,-0.026213,-0.004302,0.059940,0.020493,-0.015006,0.005183,-0.147052,1.072173,0.002249,-0.002860,-0.009656,-0.271095,-0.150394,1.069607,0.281460,-0.143710,1.074739,0.055792,-0.060042,0.552619,520
-0.041680,-0.023226,-0.003537,0.044905,0.018691,-0.012285,0.005236,-0.147127,1.071909,0.001612,-0.002267,-0.007911,-0.272484,-0.151168,1.069489,0.282957,-0.143087,1.074329,0.042042,-0.045063,0.555521,521
-0.033111,-0.024476,0.016265,0.034736,0.017151,-0.010064,0.005263,-0.147249,1.072012,0.000812,-0.003662,0.003101,-0.273588,-0.151984,1.070031,0.284115,-0.142515,1.073994,0.033405,-0.034949,0.557797,522
-0.023873,-0.021690,0.013314,0.026856,0.013325,-0.027376,0.005313,-0.147389,1.071778,0.001492,-0.004182,-0.007031,-0.274383,-0.152707,1.070475,0.285010,-0.142071,1.073081,0.024218,-0.026977,0.559500,523
-0.017800,-0.016052,0.010886,0.026684,0.005119,-0.022420,0.005461,-0.147571,1.071586,0.004442,-0.005466,-0.005769,-0.274977,-0.153242,1.070838,0.285899,-0.141900,1.072334,0.018092,-0.026723,0.560993,524
-0.009846,-0.005478,0.008934,0.022554,0.009695,-0.018357,0.005673,-0.147501,1.071429,0.006354,0.002109,-0.004710,-0.275305,-0.153425,1.071135,0.286651,-0.141577,1.071722,0.009950,-0.022734,0.562081,525
-0.010362,-0.009714,0.007310,0.030280,0.003527,-0.015031,0.006005,-0.147604,1.071300,0.009959,-0.003093,-0.003859,-0.275650,-0.153748,1.071379,0.287660,-0.141459,1.071221,0.010574,-0.030354,0.563445,526
-0.005904,-0.004737,-0.013175,0.020362,0.006745,-0.012306,0.006246,-0.147570,1.070875,0.007229,0.001004,-0.012742,-0.275847,-0.153906,1.070940,0.288339,-0.141235,1.070811,0.006006,-0.020512,0.564329,527
-0.007561,-0.004260,0.008383,0.016387,-0.000166,-0.010085,0.006393,-0.147644,1.070847,0.004413,-0.002213,-0.000851,-0.276099,-0.154048,1.071219,0.288885,-0.141240,1.070475,0.007667,-0.016392,0.565130,528
-0.008116,0.003820,0.006841,0.012881,0.007365,-0.008254,0.006472,-0.147458,1.070823,0.002382,0.005593,-0.000705,-0.276370,-0.153921,1.071447,0.289315,-0.140995,1.070199,0.008042,-0.013064,0.565834,529
-0.007740,0.003982,0.005615,0.011564,0.005560,-0.006723,0.006536,-0.147299,1.070805,0.001912,0.004771,-0.000558,-0.276628,-0.153788,1.071635,0.289700,-0.140809,1.069975,0.007663,-0.011708,0.566479,530
-0.001663,0.005952,-0.014559,0.011467,-0.005117,-0.005550,0.006700,-0.147285,1.070470,0.004902,0.000417,-0.010053,-0.276683,-0.153590,1.071149,0.290082,-0.140980,1.069790,0.001495,-0.011364,0.566908,531
0.000121,0.003579,-0.011913,0.004403,0.004546,-0.004520,0.006775,-0.147149,1.070196,0.002262,0.004062,-0.008215,-0.276679,-0.153470,1.070752,0.290229,-0.140828,1.069640,-0.000224,-0.004512,0.567051,532
-0.000069,-0.003553,-0.009753,0.000111,0.003890,-0.003716,0.006776,-0.147144,1.069971,0.000021,0.000169,-0.006738,-0.276681,-0.153589,1.070427,0.290233,-0.140699,1.069516,0.000134,-0.000205,0.567062,533
0.001439,-0.009503,0.011151,-0.010286,0.005068,-0.003022,0.006628,-0.147218,1.070107,-0.004424,-0.002218,0.004066,-0.276634,-0.153906,1.070799,0.289890,-0.140530,1.069415,-0.001187,0.010156,0.566683,534
0.009416,-0.007054,0.009141,-0.015953,0.008202,-0.002486,0.006519,-0.147199,1.070218,-0.003268,0.000574,0.003330,-0.276320,-0.154141,1.071103,0.289358,-0.140256,1.069332,-0.009212,0.015739,0.565851,535
0.021442,-0.000961,0.007474,-0.020432,0.011004,0.017112,0.006536,-0.147031,1.070628,0.000505,0.005022,0.012292,-0.275605,-0.154173,1.071353,0.288677,-0.139890,1.069903,-0.021392,0.020191,0.564465,536
0.026489,-0.003709,0.006126,-0.026500,0.011588,-0.005136,0.006536,-0.146900,1.070644,-0.000006,0.003939,0.000497,-0.274722,-0.154297,1.071557,0.287794,-0.139503,1.069731,-0.026362,0.026170,0.562713,537
0.035295,-0.012478,0.005021,-0.039398,0.013262,-0.004206,0.006468,-0.146887,1.070658,-0.002051,0.000392,0.000408,-0.273545,-0.154712,1.071724,0.286481,-0.139061,1.069591,-0.034913,0.038996,0.560249,538
0.041922,-0.031498,0.004109,-0.040203,0.009864,-0.003444,0.006496,-0.147247,1.070669,0.000860,-0.010817,0.000329,-0.272148,-0.155762,1.071861,0.285141,-0.138732,1.069476,-0.040922,0.039868,0.557554,539
0.052933,-0.028787,0.003355,-0.053159,0.011517,-0.002825,0.006492,-0.147535,1.070678,-0.000113,-0.008635,0.000265,-0.270384,-0.156722,1.071973,0.283369,-0.138349,1.069382,-0.051933,0.052734,0.554063,540
0.073259,-0.016902,-0.016397,-0.068462,-0.003220,-0.002307,0.006572,-0.147871,1.070366,0.002399,-0.010061,-0.009348,-0.267942,-0.157285,1.071426,0.281087,-0.138456,1.069305,-0.072700,0.068522,0.549355,541
0.112115,0.010127,-0.013429,-0.118040,-0.007761,-0.020903,0.006474,-0.147831,1.069794,-0.002963,0.001183,-0.017166,-0.264204,-0.156948,1.070979,0.277152,-0.138715,1.068609,-0.112450,0.118142,0.541668,542
0.170363,0.032628,-0.048902,-0.194054,-0.014995,-0.036027,0.006079,-0.147537,1.068378,-0.011846,0.008816,-0.042465,-0.258526,-0.155860,1.069349,0.270683,-0.139214,1.067408,-0.171483,0.194296,0.529474,543
0.263281,0.071764,-0.114416,-0.280156,-0.009527,-0.085444,0.005798,-0.146500,1.065047,-0.008437,0.031119,-0.099932,-0.249750,-0.153468,1.065535,0.261345,-0.139532,1.064559,-0.265357,0.280148,0.511285,544
0.369865,0.139170,-0.130137,-0.377473,0.004833,-0.069956,0.005671,-0.144100,1.061712,-0.003804,0.072001,-0.100046,-0.237421,-0.148829,1.061197,0.248762,-0.139371,1.062228,-0.372225,0.377455,0.486276,545
0.369865,0.139170,-0.130137,-0.377473,0.004833,-0.069956,0.005671,-0.144100,1.061712,-0.003804,0.072001,-0.100046,-0.237421,-0.148829,1.061197,0.248762,-0.139371,1.062228,-0.372225,0.377455,0.486276,546
0.586974,0.091889,0.023178,-0.555594,0.023358,-0.075685,0.006194,-0.142179,1.060837,0.015690,0.057624,-0.026253,-0.217855,-0.145766,1.061970,0.230243,-0.138592,1.059705,-0.588245,0.554759,0.448161,547
0.540488,0.085421,0.018986,-0.544704,0.029201,-0.025027,0.006124,-0.140269,1.060736,-0.002108,0.057311,-0.003022,-0.199839,-0.142919,1.062602,0.212086,-0.137619,1.058871,-0.541348,0.544035,0.411976,548
0.455821,0.070477,0.034565,-0.482206,0.040548,-0.001838,0.005684,-0.138418,1.061282,-0.013192,0.055513,0.016365,-0.184645,-0.140569,1.063755,0.196012,-0.136267,1.058809,-0.456101,0.481652,0.380713,549
0.381482,0.052543,0.047443,-0.404160,0.049491,-0.038688,0.005306,-0.136718,1.061428,-0.011339,0.051017,0.004377,-0.171929,-0.138818,1.065336,0.182540,-0.134618,1.057520,-0.380939,0.402594,0.354580,550
0.295393,0.038024,0.038846,-0.334687,0.049320,-0.013143,0.004651,-0.135262,1.061856,-0.019647,0.043672,0.012853,-0.162082,-0.137551,1.066631,0.171384,-0.132974,1.057082,-0.294654,0.333466,0.333634,551
0.236437,0.039729,0.012656,-0.268483,0.040477,-0.029300,0.004117,-0.133925,1.061579,-0.016023,0.040103,-0.008326,-0.154201,-0.136226,1.067053,0.162435,-0.131624,1.056105,-0.236410,0.266694,0.316858,552
0.178736,0.024885,0.010357,-0.214578,0.031802,0.013214,0.003519,-0.132981,1.061972,-0.017921,0.028343,0.011787,-0.148243,-0.135397,1.067398,0.155282,-0.130564,1.056545,-0.178625,0.214380,0.303758,553
0.123410,0.075026,0.066308,-0.167300,0.030504,-0.007850,0.002788,-0.131222,1.062946,-0.021945,0.052765,0.029229,-0.144129,-0.132896,1.069608,0.149705,-0.129547,1.056284,-0.121126,0.166414,0.294156,554
0.120391,0.001308,-0.003533,-0.141171,0.028428,0.012234,0.002442,-0.130726,1.063091,-0.010390,0.014868,0.004352,-0.140116,-0.132852,1.069490,0.145000,-0.128600,1.056692,-0.120434,0.141138,0.285435,555
0.094545,0.038853,0.016247,-0.114257,0.024752,0.010017,0.002113,-0.129666,1.063529,-0.009856,0.031802,0.013132,-0.136965,-0.131557,1.070032,0.141191,-0.127775,1.057025,-0.094202,0.114253,0.278486,556
0.091584,-0.002164,-0.024866,-0.089466,0.022720,-0.010457,0.002148,-0.129323,1.062940,0.001059,0.010278,-0.017663,-0.133912,-0.131629,1.069203,0.138209,-0.127017,1.056677,-0.092580,0.088493,0.272448,557
0.077804,-0.004698,-0.001323,-0.083841,0.013986,-0.008558,0.002048,-0.129169,1.062775,-0.003019,0.004644,-0.004939,-0.131319,-0.131786,1.069159,0.135414,-0.126551,1.056392,-0.077671,0.083046,0.267090,558
0.050529,0.020587,-0.001101,-0.063571,0.006883,0.011641,0.001830,-0.128711,1.062951,-0.006521,0.013735,0.005268,-0.129634,-0.131100,1.069122,0.133295,-0.126322,1.056780,-0.050891,0.063911,0.263263,559
0.045671,0.012596,-0.019916,-0.047757,0.016599,0.009545,0.001796,-0.128224,1.062778,-0.001043,0.014597,-0.005186,-0.128112,-0.130680,1.068458,0.131703,-0.125769,1.057098,-0.046727,0.047806,0.260110,560
0.048474,-0.006941,-0.016297,-0.037792,0.008904,0.007793,0.001974,-0.128191,1.062636,0.005341,0.000982,-0.004252,-0.126496,-0.130911,1.067915,0.130444,-0.125472,1.057358,-0.048945,0.037883,0.257214,561
0.041226,-0.012066,0.005672,-0.032798,0.009495,0.006394,0.002114,-0.128234,1.062837,0.004214,-0.001286,0.006033,-0.125122,-0.131313,1.068104,0.129350,-0.125155,1.057571,-0.040653,0.032795,0.254765,562
0.034949,-0.002280,-0.014377,-0.026646,0.013105,-0.013415,0.002253,-0.128054,1.062374,0.004151,0.005413,-0.013894,-0.123957,-0.131389,1.067625,0.128462,-0.124718,1.057124,-0.035443,0.025711,0.252726,563
0.029062,-0.001419,-0.011770,-0.019830,0.008431,-0.010986,0.002406,-0.127937,1.061995,0.004616,0.003506,-0.011380,-0.122988,-0.131437,1.067233,0.127801,-0.124437,1.056757,-0.029476,0.019112,0.251106,564
0.022853,-0.006159,-0.028532,-0.016792,0.005931,-0.009005,0.002507,-0.127941,1.061369,0.003030,-0.000114,-0.018768,-0.122227,-0.131642,1.066282,0.127241,-0.124240,1.056457,-0.023765,0.016242,0.249771,565
0.014737,0.001362,-0.023371,-0.016812,0.005125,-0.007360,0.002473,-0.127833,1.060857,-0.001037,0.003244,-0.015364,-0.121735,-0.131597,1.065503,0.126681,-0.124069,1.056212,-0.015634,0.016362,0.248704,566
0.020555,0.001910,0.018790,-0.013604,0.005955,0.012631,0.002589,-0.127702,1.061381,0.003476,0.003933,0.015707,-0.121050,-0.131533,1.066129,0.126227,-0.123870,1.056633,-0.019869,0.013888,0.247579,567
0.012328,-0.010922,0.015385,-0.008326,0.005362,0.010325,0.002655,-0.127794,1.061809,0.002001,-0.002780,0.012857,-0.120639,-0.131897,1.066642,0.125950,-0.123692,1.056977,-0.011347,0.008541,0.246915,568
0.011120,0.011723,0.031736,-0.006873,0.001058,0.027233,0.002726,-0.127581,1.062792,0.002124,0.006391,0.029486,-0.120269,-0.131506,1.067700,0.125721,-0.123656,1.057885,-0.010215,0.007916,0.246310,569
0.014226,-0.012599,0.006849,-0.011075,-0.006434,0.003533,0.002779,-0.127898,1.062965,0.001575,-0.009516,0.005189,-0.119794,-0.131926,1.067928,0.125352,-0.123871,1.058003,-0.013516,0.011414,0.245479,570
0.006623,-0.006959,0.005600,-0.001732,-0.008559,-0.015768,0.002860,-0.128157,1.062796,0.002446,-0.007759,-0.005082,-0.119574,-0.132158,1.068115,0.125294,-0.124156,1.057477,-0.006144,0.001325,0.245229,571
-0.004478,0.022176,0.023729,-0.001151,-0.001006,0.005740,0.002766,-0.127804,1.063287,-0.002814,0.010585,0.014734,-0.119723,-0.131419,1.068906,0.125256,-0.124190,1.057668,0.004905,0.001441,0.245343,572
-0.017199,0.024352,0.038710,0.004645,-0.004676,0.004699,0.002557,-0.127476,1.064010,-0.006277,0.009838,0.021701,-0.120296,-0.130607,1.070196,0.125410,-0.124345,1.057825,0.018498,-0.004283,0.246097,573
-0.016568,0.013403,0.012420,-0.002761,-0.000399,-0.014799,0.002235,-0.127260,1.063971,-0.009664,0.006502,-0.001187,-0.120848,-0.130160,1.070610,0.125318,-0.124359,1.057332,0.016892,0.001969,0.246593,574
-0.024907,0.001912,-0.008987,0.010154,0.012215,0.044206,0.001989,-0.127024,1.064558,-0.007376,0.007064,0.017610,-0.121679,-0.130097,1.070310,0.125657,-0.123952,1.058805,0.024407,-0.008389,0.247679,575
-0.035016,-0.005957,-0.007342,0.023490,0.016756,-0.001481,0.001797,-0.126844,1.064411,-0.005763,0.005399,-0.004413,-0.122846,-0.130295,1.070066,0.126440,-0.123393,1.058756,0.034798,-0.023988,0.249637,576
-0.062571,-0.012945,0.013111,0.041834,0.015320,-0.001209,0.001451,-0.126805,1.064609,-0.010368,0.001187,0.005951,-0.124932,-0.130727,1.070503,0.127834,-0.122882,1.058716,0.063484,-0.042300,0.253162,577
-0.115767,-0.036579,-0.046306,0.085734,-0.010570,0.017781,0.000951,-0.127590,1.064134,-0.015017,-0.023574,-0.014262,-0.128790,-0.131946,1.068959,0.130692,-0.123235,1.059308,0.115128,-0.084611,0.259808,578
-0.183045,-0.035555,-0.037926,0.159971,-0.036209,-0.004224,0.000566,-0.128786,1.063431,-0.011537,-0.035882,-0.021071,-0.134892,-0.133131,1.067695,0.136024,-0.124442,1.059168,0.182807,-0.158783,0.271190,579
-0.265893,-0.032741,0.045294,0.258413,-0.058254,0.015324,0.000442,-0.130303,1.064441,-0.003740,-0.045497,0.030305,-0.143755,-0.134223,1.069205,0.144638,-0.126383,1.059678,0.268034,-0.256090,0.288657,580
-0.356034,-0.056966,0.017799,0.356008,-0.085174,0.031443,0.000441,-0.132672,1.065262,-0.000013,-0.071070,0.024623,-0.155623,-0.136121,1.069798,0.156505,-0.129223,1.060726,0.357572,-0.352977,0.312336,581
-0.432049,-0.064716,-0.004556,0.427993,-0.102468,0.025746,0.000374,-0.135458,1.065615,-0.002028,-0.083592,0.010597,-0.170024,-0.138279,1.069646,0.170772,-0.132638,1.061585,0.432832,-0.425511,0.340938,582
-0.432028,-0.069342,-0.003759,0.445686,-0.083747,0.059241,0.000601,-0.138010,1.066540,0.006829,-0.076544,0.027738,-0.184425,-0.140590,1.069521,0.185628,-0.135430,1.063559,0.432836,-0.443463,0.370137,583
-0.398327,-0.052269,-0.003051,0.414191,-0.073379,0.067785,0.000866,-0.140104,1.067619,0.007932,-0.062824,0.032369,-0.197703,-0.142332,1.069419,0.199434,-0.137876,1.065819,0.398845,-0.412710,0.397179,584
-0.345021,-0.046197,-0.002507,0.367739,-0.059214,0.017062,0.001244,-0.141861,1.067862,0.011359,-0.052705,0.007278,-0.209204,-0.143872,1.069336,0.211692,-0.139849,1.066388,0.345421,-0.367028,0.420925,585
-0.284311,-0.046193,-0.002056,0.315603,-0.052307,0.013983,0.001766,-0.143503,1.068060,0.015646,-0.049250,0.005965,-0.218681,-0.145412,1.069267,0.222212,-0.141593,1.066854,0.284685,-0.315057,0.440916,586
-0.237042,-0.065593,-0.001681,0.258192,-0.041086,0.030588,0.002118,-0.145280,1.068542,0.010575,-0.053339,0.014452,-0.226582,-0.147598,1.069211,0.230819,-0.142963,1.067873,0.237689,-0.257671,0.457426,587
-0.193828,-0.065290,-0.020392,0.211764,-0.029987,0.005897,0.002417,-0.146868,1.068300,0.008968,-0.047639,-0.007249,-0.233043,-0.149775,1.068531,0.237877,-0.143962,1.068070,0.194599,-0.211372,0.470957,588
-0.158227,-0.047750,-0.016701,0.180832,-0.012355,0.023975,0.002794,-0.147870,1.068422,0.011303,-0.030052,0.003641,-0.238317,-0.151366,1.067975,0.243905,-0.144374,1.068869,0.158933,-0.180678,0.482274,589
-0.126858,-0.040517,-0.013679,0.152781,-0.006446,0.000486,0.003226,-0.148653,1.068202,0.012962,-0.023482,-0.006598,-0.242546,-0.152717,1.067519,0.248998,-0.144589,1.068885,0.127548,-0.152655,0.491613,590
-0.103470,-0.028660,0.007839,0.129611,-0.004385,0.000390,0.003662,-0.149204,1.068339,0.013070,-0.016522,0.004116,-0.245995,-0.153672,1.067780,0.253318,-0.144735,1.068898,0.103949,-0.129512,0.499394,591
-0.080295,-0.028260,-0.012614,0.114327,-0.003021,-0.037587,0.004229,-0.149725,1.067502,0.017016,-0.015640,-0.025102,-0.248671,-0.154614,1.067359,0.257129,-0.144836,1.067645,0.080833,-0.114226,0.505895,592
-0.066149,-0.023177,-0.010328,0.083723,0.003857,-0.011888,0.004522,-0.150047,1.067132,0.008787,-0.009660,-0.011108,-0.250876,-0.155387,1.067015,0.259920,-0.144707,1.067249,0.066624,-0.083780,0.510908,593
-0.056090,-0.025422,-0.008447,0.073540,0.008001,-0.009731,0.004813,-0.150337,1.066829,0.008725,-0.008711,-0.009087,-0.252746,-0.156234,1.066734,0.262371,-0.144440,1.066925,0.056661,-0.073700,0.515252,594
