h1x_velocity,h1y_velocity,h1z_velocity,h2x_velocity,h2y_velocity,h2z_velocity,center_x,center_y,center_z,center_x_velocity,center_y_velocity,center_z_velocity,h1x_position,h1y_position,h1z_position,h2x_position,h2y_position,h2z_position,time
-0.101442,-0.029553,0.010035,0.077255,-0.007989,0.010566,-0.003519,-0.236111,0.998505,-0.012094,-0.018771,0.010300,-0.180821,-0.232131,1.004687,0.173783,-0.240092,0.992323,51
-0.145442,-0.014239,0.025170,0.105621,0.008841,0.008639,-0.004183,-0.236201,0.999068,-0.019910,-0.002699,0.016905,-0.185669,-0.232606,1.005526,0.177304,-0.239797,0.992611,52
-0.164729,-0.026981,0.020610,0.138817,0.003241,0.023630,-0.004615,-0.236597,0.999805,-0.012956,-0.011871,0.022119,-0.191160,-0.233505,1.006213,0.181931,-0.239689,0.993398,53
-0.192859,-0.034600,0.033939,0.162886,-0.003693,0.019339,-0.005114,-0.237235,1.000693,-0.014986,-0.019146,0.026640,-0.197589,-0.234658,1.007344,0.187361,-0.239812,0.994043,54
-0.219985,-0.040474,0.044954,0.197151,-0.001711,0.032483,-0.005495,-0.237938,1.001984,-0.011417,-0.021092,0.038720,-0.204922,-0.236007,1.008842,0.193932,-0.239869,0.995126,55
-0.253434,-0.049819,0.054095,0.211946,0.001928,0.043352,-0.006186,-0.238737,1.003608,-0.020744,-0.023946,0.048723,-0.213370,-0.237668,1.010646,0.200997,-0.239805,0.996571,56
-0.265479,-0.040660,0.061677,0.233705,-0.009759,0.052344,-0.006716,-0.239577,1.005509,-0.015887,-0.025209,0.057009,-0.222219,-0.239023,1.012701,0.208787,-0.240130,0.998316,57
-0.272973,-0.067264,0.068003,0.247793,-0.006079,0.059819,-0.007135,-0.240799,1.007639,-0.012590,-0.036671,0.063912,-0.231318,-0.241265,1.014968,0.217047,-0.240333,1.000310,58
-0.286204,-0.061379,0.073278,0.250894,-0.008118,0.066061,-0.007724,-0.241957,1.009961,-0.017655,-0.034748,0.069666,-0.240858,-0.243311,1.017411,0.225410,-0.240604,1.002512,59
-0.284861,-0.050178,0.059999,0.245864,-0.028364,0.036997,-0.008374,-0.243267,1.011578,-0.019499,-0.039272,0.048501,-0.250354,-0.244984,1.019411,0.233606,-0.241549,1.003745,60
-0.269431,-0.054720,0.066837,0.237538,-0.006918,0.047357,-0.008905,-0.244294,1.013481,-0.015946,-0.030819,0.057095,-0.259335,-0.246808,1.021639,0.241524,-0.241780,1.005323,61
-0.253452,-0.059330,0.072563,0.238774,-0.000057,0.055962,-0.009150,-0.245284,1.015623,-0.007339,-0.029693,0.064262,-0.267783,-0.248786,1.024057,0.249483,-0.241782,1.007189,62
-0.238596,-0.050112,0.059406,0.227119,-0.005969,0.045801,-0.009341,-0.246218,1.017377,-0.005738,-0.028041,0.052603,-0.275736,-0.250456,1.026038,0.257053,-0.241981,1.008716,63
-0.213795,-0.053675,0.066569,0.218675,-0.009342,0.037501,-0.009260,-0.247269,1.019111,0.002440,-0.031508,0.052035,-0.282863,-0.252245,1.028257,0.264343,-0.242292,1.009966,64
-0.205427,-0.058820,0.072581,0.209175,-0.009402,0.047994,-0.009198,-0.248406,1.021121,0.001874,-0.034111,0.060285,-0.289710,-0.254206,1.030676,0.271315,-0.242605,1.011565,65
-0.192263,-0.065386,0.059423,0.197311,0.016578,0.056680,-0.009113,-0.249219,1.023056,0.002524,-0.024404,0.058054,-0.296119,-0.256385,1.032657,0.277892,-0.242053,1.013455,66
-0.170440,-0.057279,0.048641,0.190391,0.010623,0.046395,-0.008781,-0.249997,1.024640,0.009976,-0.023328,0.047518,-0.301800,-0.258295,1.034278,0.284239,-0.241699,1.015001,67
-0.158683,-0.076436,0.058014,0.180725,0.027573,0.055493,-0.008414,-0.250811,1.026531,0.011021,-0.024431,0.056756,-0.307090,-0.260843,1.036212,0.290263,-0.240780,1.016851,68
-0.154440,-0.069310,0.065782,0.182150,0.056242,0.063035,-0.007952,-0.251029,1.028678,0.013855,-0.006534,0.064409,-0.312238,-0.263153,1.038405,0.296334,-0.238905,1.018952,69
-0.145380,-0.062548,0.072284,0.172956,0.052607,0.051613,-0.007492,-0.251195,1.030743,0.013788,-0.004971,0.061948,-0.317084,-0.265238,1.040814,0.302100,-0.237151,1.020673,70
-0.143040,-0.038702,0.077702,0.168471,0.043817,0.042264,-0.007068,-0.251109,1.032743,0.012716,0.002558,0.059981,-0.321852,-0.266528,1.043404,0.307715,-0.235691,1.022081,71
-0.145589,-0.041278,0.063618,0.147691,0.046169,0.052325,-0.007033,-0.251028,1.034675,0.001051,0.002445,0.057971,-0.326705,-0.267904,1.045525,0.312638,-0.234152,1.023826,72
-0.146786,-0.045311,0.070750,0.147614,0.031091,0.042830,-0.007019,-0.251265,1.036568,0.000414,-0.007110,0.056791,-0.331598,-0.269414,1.047883,0.317559,-0.233115,1.025253,73
-0.147291,-0.038354,0.057914,0.136655,0.051367,0.035065,-0.007197,-0.251048,1.038118,-0.005318,0.006507,0.046488,-0.336507,-0.270693,1.049814,0.322114,-0.231403,1.026422,74
-0.147761,-0.029236,0.066193,0.139943,0.030356,0.028714,-0.007327,-0.251029,1.039700,-0.003909,0.000560,0.047454,-0.341433,-0.271667,1.052020,0.326779,-0.230391,1.027379,75
-0.145398,-0.043807,0.054184,0.134321,0.011614,0.023500,-0.007512,-0.251566,1.040994,-0.005538,-0.016097,0.038842,-0.346279,-0.273127,1.053826,0.331256,-0.230004,1.028162,76
-0.167273,-0.051589,0.101434,0.125448,0.031851,-0.016086,-0.008209,-0.251895,1.042417,-0.020913,-0.009869,0.042676,-0.351855,-0.274847,1.057207,0.335438,-0.228942,1.027626,77
-0.147748,-0.035539,0.102321,0.117836,0.023731,-0.013168,-0.008707,-0.252091,1.043903,-0.014956,-0.005904,0.044575,-0.356780,-0.276032,1.060618,0.339366,-0.228151,1.027187,78
-0.127630,-0.026573,0.083771,0.104036,0.020393,-0.010782,-0.009100,-0.252194,1.045119,-0.011797,-0.003090,0.036492,-0.361034,-0.276917,1.063410,0.342833,-0.227472,1.026828,79
-0.105371,-0.021107,0.068586,0.090780,0.004245,-0.008819,-0.009344,-0.252476,1.046115,-0.007296,-0.008431,0.029883,-0.364547,-0.277621,1.065696,0.345859,-0.227330,1.026534,80
-0.081613,-0.024041,0.056162,0.056366,0.016535,-0.007228,-0.009764,-0.252601,1.046931,-0.012624,-0.003752,0.024469,-0.367267,-0.278422,1.067569,0.347738,-0.226779,1.026293,81
-0.052559,-0.000068,0.045977,0.018800,0.005294,-0.005919,-0.010327,-0.252514,1.047598,-0.016879,0.002612,0.020027,-0.369019,-0.278425,1.069101,0.348365,-0.226602,1.026096,82
-0.000589,0.013677,0.018368,-0.027240,0.005029,0.012760,-0.010791,-0.252202,1.048117,-0.013914,0.009354,0.015564,-0.369039,-0.277969,1.069713,0.347457,-0.226435,1.026521,83
0.039092,0.021639,0.015045,-0.083553,0.001619,-0.007160,-0.011532,-0.251814,1.048249,-0.022231,0.011629,0.003945,-0.367736,-0.277247,1.070215,0.344672,-0.226381,1.026282,84
0.094142,0.030166,-0.006845,-0.145774,-0.023977,-0.023353,-0.012392,-0.251711,1.047745,-0.025816,0.003094,-0.015099,-0.364598,-0.276242,1.069987,0.339813,-0.227180,1.025504,85
0.163734,-0.000708,-0.043513,-0.229470,-0.077495,-0.053802,-0.013488,-0.253014,1.046124,-0.032868,-0.039101,-0.048655,-0.359140,-0.276265,1.068536,0.332164,-0.229763,1.023711,86
0.234507,0.020754,-0.054392,-0.289722,-0.071693,-0.044035,-0.014408,-0.253863,1.044483,-0.027608,-0.025470,-0.049217,-0.351323,-0.275574,1.066723,0.322506,-0.232153,1.022243,87
0.290270,0.009474,-0.081725,-0.381044,-0.105315,-0.053233,-0.015921,-0.255461,1.042234,-0.045387,-0.047920,-0.067477,-0.341647,-0.275258,1.063999,0.309805,-0.235663,1.020468,88
0.361657,0.025710,-0.103626,-0.465665,-0.097711,-0.043581,-0.017655,-0.256661,1.039780,-0.052004,-0.036001,-0.073603,-0.329592,-0.274401,1.060545,0.294283,-0.238920,1.019016,89
0.425541,0.027915,-0.103008,-0.561327,-0.098580,-0.035684,-0.019918,-0.257838,1.037469,-0.067893,-0.035332,-0.069348,-0.315407,-0.273470,1.057111,0.275572,-0.242206,1.017826,90
0.425541,0.027915,-0.103008,-0.561327,-0.098580,-0.035684,-0.019918,-0.257838,1.037469,-0.067893,-0.035332,-0.069348,-0.315407,-0.273470,1.057111,0.275572,-0.242206,1.017826,91
0.555680,0.068582,-0.102403,-0.724048,-0.058721,-0.046281,-0.022724,-0.257674,1.034991,-0.084184,0.004930,-0.074340,-0.296885,-0.271184,1.053698,0.251437,-0.244164,1.016284,92
0.534204,0.104578,-0.083832,-0.683492,-0.029241,-0.020825,-0.025212,-0.256418,1.033246,-0.074644,0.037669,-0.052328,-0.279078,-0.267698,1.050903,0.228654,-0.245139,1.015589,93
0.514935,0.118529,-0.068632,-0.642264,-0.007854,-0.034121,-0.027334,-0.254574,1.031534,-0.063664,0.055338,-0.051377,-0.261913,-0.263747,1.048616,0.207245,-0.245400,1.014452,94
0.465680,0.116765,-0.056208,-0.556440,0.013892,-0.044886,-0.028847,-0.252396,1.029849,-0.045380,0.065328,-0.050547,-0.246391,-0.259855,1.046742,0.188697,-0.244937,1.012956,95
0.408825,0.111551,-0.063951,-0.461386,0.058819,-0.036761,-0.029723,-0.249557,1.028170,-0.026281,0.085186,-0.050358,-0.232763,-0.256137,1.044610,0.173317,-0.242977,1.011730,96
0.357635,0.107569,-0.052375,-0.390429,0.061133,-0.030098,-0.030269,-0.246745,1.026796,-0.016397,0.084351,-0.041234,-0.220842,-0.252551,1.042865,0.160303,-0.240939,1.010727,97
0.290837,0.090168,-0.042865,-0.322218,0.039020,-0.058236,-0.030792,-0.244592,1.025111,-0.015690,0.064594,-0.050551,-0.211147,-0.249546,1.041436,0.149563,-0.239638,1.008786,98
0.224771,0.086588,-0.035101,-0.239173,0.058458,-0.047686,-0.031032,-0.242174,1.023731,-0.007201,0.072523,-0.041395,-0.203655,-0.246659,1.040266,0.141590,-0.237690,1.007196,99
0.169001,0.071656,-0.028735,-0.183868,0.047007,-0.039049,-0.031280,-0.240197,1.022601,-0.007434,0.059331,-0.033889,-0.198022,-0.244271,1.039308,0.135461,-0.236123,1.005895,100
0.118512,0.047925,-0.023535,-0.124332,0.027773,-0.031972,-0.031377,-0.238935,1.021676,-0.002910,0.037849,-0.027755,-0.194071,-0.242673,1.038523,0.131317,-0.235197,1.004829,101
0.083666,0.052706,-0.001316,-0.067699,0.024850,-0.026164,-0.031111,-0.237643,1.021218,0.007984,0.038778,-0.013740,-0.191282,-0.240916,1.038479,0.129060,-0.234369,1.003957,102
0.049004,0.030934,-0.019026,-0.024956,0.021514,-0.038080,-0.030710,-0.236768,1.020266,0.012024,0.026224,-0.028553,-0.189649,-0.239885,1.037845,0.128228,-0.233651,1.002688,103
0.016842,0.041848,0.020442,0.003904,0.008665,-0.031178,-0.030365,-0.235927,1.020087,0.010373,0.025257,-0.005368,-0.189088,-0.238490,1.038527,0.128358,-0.233363,1.001648,104
-0.004617,0.014302,0.016719,0.036553,0.010829,-0.025524,-0.029832,-0.235508,1.019941,0.015968,0.012565,-0.004402,-0.189242,-0.238014,1.039084,0.129577,-0.233002,1.000798,105
-0.031069,-0.014082,0.013694,0.066347,0.008432,-0.020889,-0.029244,-0.235602,1.019821,0.017639,-0.002825,-0.003598,-0.190277,-0.238483,1.039540,0.131788,-0.232721,1.000101,106
-0.081376,-0.033915,0.011226,0.110762,-0.010621,-0.033671,-0.028755,-0.236344,1.019447,0.014693,-0.022268,-0.011222,-0.192990,-0.239614,1.039915,0.135480,-0.233075,0.998979,107
-0.119896,-0.058915,0.009170,0.150146,-0.013373,-0.011002,-0.028250,-0.237549,1.019416,0.015125,-0.036144,-0.000916,-0.196986,-0.241577,1.040220,0.140485,-0.233520,0.998612,108
-0.153666,-0.072696,0.007521,0.184282,-0.033696,-0.009019,-0.027740,-0.239322,1.019391,0.015308,-0.053196,-0.000751,-0.202108,-0.244001,1.040471,0.146628,-0.234644,0.998311,109
-0.181247,-0.077691,0.006158,0.212776,-0.036019,0.009273,-0.027215,-0.241217,1.019648,0.015765,-0.056855,0.007718,-0.208150,-0.246590,1.040676,0.153721,-0.235844,0.998621,110
-0.211514,-0.065166,0.023210,0.232015,-0.046708,0.024344,-0.026873,-0.243082,1.020441,0.010251,-0.055937,0.023775,-0.215200,-0.248763,1.041450,0.161454,-0.237401,0.999432,111
-0.236622,-0.071404,0.037304,0.255892,-0.025883,0.036791,-0.026552,-0.244703,1.021676,0.009635,-0.048644,0.037047,-0.223088,-0.251143,1.042693,0.169984,-0.238264,1.000658,112
-0.251015,-0.070012,0.048956,0.261243,-0.023556,0.030112,-0.026381,-0.246263,1.022994,0.005114,-0.046784,0.039536,-0.231455,-0.253476,1.044325,0.178692,-0.239049,1.001662,113
-0.250611,-0.064645,0.058612,0.277203,-0.013971,0.041631,-0.025938,-0.247573,1.024664,0.013296,-0.039308,0.050122,-0.239809,-0.255631,1.046279,0.187932,-0.239515,1.003050,114
-0.254000,-0.060965,0.066630,0.283649,-0.002988,0.051141,-0.025444,-0.248639,1.026627,0.014824,-0.031976,0.058887,-0.248275,-0.257663,1.048500,0.197387,-0.239614,1.004755,115
-0.252080,-0.055950,0.054556,0.281620,-0.016844,0.041867,-0.024952,-0.249852,1.028234,0.014770,-0.036397,0.048208,-0.256678,-0.259528,1.050318,0.206775,-0.240176,1.006150,116
-0.244535,-0.058251,0.082344,0.277099,-0.014091,0.051455,-0.024409,-0.251058,1.030464,0.016282,-0.036172,0.066901,-0.264829,-0.261470,1.053063,0.216011,-0.240646,1.007865,117
-0.246575,-0.068604,0.067416,0.283206,-0.016918,0.059402,-0.023798,-0.252483,1.032578,0.018315,-0.042761,0.063411,-0.273048,-0.263757,1.055310,0.225451,-0.241209,1.009845,118
-0.234903,-0.056619,0.074219,0.276779,-0.014245,0.066036,-0.023101,-0.253664,1.034915,0.020938,-0.035432,0.070124,-0.280878,-0.265644,1.057784,0.234677,-0.241684,1.012047,119
-0.220284,-0.052651,0.060754,0.270840,-0.018117,0.071554,-0.022258,-0.254844,1.037121,0.025278,-0.035384,0.066154,-0.288221,-0.267399,1.059810,0.243705,-0.242288,1.014432,120
-0.211887,-0.054393,0.068904,0.267692,0.014375,0.111755,-0.021328,-0.255511,1.040132,0.027902,-0.020008,0.090330,-0.295284,-0.269212,1.062106,0.252629,-0.241809,1.018157,121
-0.201004,-0.043940,0.075681,0.256316,-0.010275,0.109438,-0.020406,-0.256414,1.043217,0.027656,-0.027108,0.092561,-0.301984,-0.270677,1.064629,0.261172,-0.242152,1.021805,122
-0.196229,-0.059930,0.081357,0.251463,-0.013660,0.107664,-0.019485,-0.257641,1.046367,0.027617,-0.036795,0.094510,-0.308525,-0.272675,1.067341,0.269554,-0.242607,1.025394,123
-0.182113,-0.061474,0.066612,0.240624,-0.029709,0.106319,-0.018510,-0.259160,1.049249,0.029255,-0.045591,0.086464,-0.314596,-0.274724,1.069561,0.277575,-0.243597,1.028938,124
-0.187232,-0.037690,0.093727,0.236992,-0.034144,0.105336,-0.017681,-0.260358,1.052567,0.024880,-0.035917,0.099535,-0.320837,-0.275980,1.072686,0.285475,-0.244735,1.032449,125
-0.182500,-0.048237,0.076743,0.237043,-0.049086,0.067960,-0.016772,-0.261980,1.054979,0.027271,-0.048662,0.072348,-0.326920,-0.277588,1.075244,0.293376,-0.246372,1.034714,126
-0.183248,-0.033951,0.102546,0.236138,-0.028505,0.092336,-0.015890,-0.263021,1.058227,0.026445,-0.031227,0.097443,-0.333028,-0.278720,1.078662,0.301248,-0.247322,1.037792,127
-0.179001,-0.029575,0.104012,0.222677,-0.043062,0.094142,-0.015162,-0.264231,1.061530,0.021838,-0.036319,0.099077,-0.338995,-0.279706,1.082129,0.308670,-0.248757,1.040930,128
-0.172394,-0.060596,0.085166,0.223025,0.004912,0.095726,-0.014319,-0.265159,1.064544,0.025316,-0.027841,0.090448,-0.344742,-0.281725,1.084968,0.316104,-0.248593,1.044121,129
-0.158381,-0.046361,0.089911,0.199791,-0.036767,0.078363,-0.013628,-0.266545,1.067349,0.020705,-0.041564,0.084136,-0.350021,-0.283271,1.087965,0.322764,-0.249819,1.046733,130
-0.130679,-0.034653,0.073625,0.164580,-0.020718,0.064169,-0.013063,-0.267468,1.069646,0.016951,-0.027686,0.068897,-0.354377,-0.284426,1.090419,0.328250,-0.250510,1.048872,131
-0.094010,-0.035718,0.060271,0.120184,-0.006419,0.071318,-0.012627,-0.268170,1.071839,0.013087,-0.021069,0.065793,-0.357511,-0.285616,1.092428,0.332256,-0.250723,1.051249,132
-0.044376,-0.004351,0.049342,0.060733,-0.030224,0.039604,-0.012355,-0.268746,1.073321,0.008179,-0.017288,0.044475,-0.358990,-0.285762,1.094073,0.334281,-0.251731,1.052569,133
0.028285,-0.001979,0.000157,-0.020387,-0.010910,0.013779,-0.012223,-0.268961,1.073553,0.003949,-0.006444,0.006967,-0.358047,-0.285828,1.094078,0.333601,-0.252095,1.053029,134
0.104557,0.016155,-0.019809,-0.118344,0.003751,-0.025663,-0.012453,-0.268629,1.072796,-0.006893,0.009953,-0.022734,-0.354562,-0.285289,1.093418,0.329656,-0.251970,1.052173,135
