h1x_velocity,h1y_velocity,h1z_velocity,h2x_velocity,h2y_velocity,h2z_velocity,center_x,center_y,center_z,center_x_velocity,center_y_velocity,center_z_velocity,h1x_position,h1y_position,h1z_position,h2x_position,h2y_position,h2z_position,time
0.544259,0.173968,0.173968,-0.720597,0.075435,0.075435,-0.032458,-0.191455,-0.191455,-0.030989,-0.193534,-0.193534,-0.207935,-0.202763,1.013446,0.143019,-0.180148,0.990791,482
0.430565,0.143034,0.143034,-0.609674,0.056395,0.056395,-0.035443,-0.188132,-0.188132,-0.033951,-0.189794,-0.189794,-0.193583,-0.197996,1.009357,0.122696,-0.178268,0.988116,483
0.323350,0.115908,0.115908,-0.499110,0.045721,0.045721,-0.038373,-0.185438,-0.185438,-0.036908,-0.186785,-0.186785,-0.182804,-0.194132,1.005464,0.106059,-0.176744,0.985927,484
0.235901,0.096650,0.096650,-0.403942,0.032730,0.032730,-0.041173,-0.183282,-0.183282,-0.039773,-0.184360,-0.184360,-0.174941,-0.190910,1.003370,0.092594,-0.175653,0.983605,485
0.166135,0.075723,0.075723,-0.296410,0.072845,0.072845,-0.043344,-0.180805,-0.180805,-0.042259,-0.182043,-0.182043,-0.169403,-0.188386,1.002207,0.082714,-0.173225,0.981704,486
0.105300,0.056811,0.056811,-0.237745,0.065589,0.065589,-0.045552,-0.178765,-0.178765,-0.044448,-0.179785,-0.179785,-0.165893,-0.186493,1.001255,0.074789,-0.171038,0.980148,487
-0.436900,0.785645,0.785645,-0.191292,0.085303,0.085303,-0.056022,-0.164250,-0.164250,-0.050787,-0.171507,-0.171507,-0.180456,-0.160304,1.000017,0.068413,-0.168195,0.978348,488
0.000000,0.000000,0.000000,-0.138114,0.117632,0.117632,-0.058324,-0.162289,-0.162289,-0.057173,-0.163269,-0.163269,-0.180456,-0.160304,1.000017,0.063809,-0.164274,0.976352,489
-0.103735,0.057118,0.057118,-0.111514,0.132919,0.132919,-0.061911,-0.159122,-0.159122,-0.060117,-0.160705,-0.160705,-0.183914,-0.158400,0.999462,0.060092,-0.159843,0.973682,490
-0.202194,0.162271,0.162271,-0.085695,0.159828,0.159828,-0.066709,-0.153753,-0.153753,-0.064310,-0.156438,-0.156438,-0.190654,-0.152991,1.000682,0.057235,-0.154515,0.971497,491
-3.632345,2.700794,2.700794,-0.050571,0.191119,0.191119,-0.128091,-0.105555,-0.105555,-0.097400,-0.129654,-0.129654,-0.311732,-0.062965,1.025205,0.055550,-0.148145,0.969193,492
0.000000,0.000000,0.000000,-0.024200,0.222554,0.222554,-0.128495,-0.101846,-0.101846,-0.128293,-0.103700,-0.103700,-0.311732,-0.062965,1.025205,0.054743,-0.140726,0.966290,493
-0.211076,0.132827,0.132827,-0.007066,0.244640,0.244640,-0.132130,-0.095555,-0.095555,-0.130312,-0.098700,-0.098700,-0.318768,-0.058537,1.027575,0.054508,-0.132572,0.962410,494
-0.388720,0.212676,0.212676,-0.005964,0.252529,0.252529,-0.138708,-0.087801,-0.087801,-0.135419,-0.091678,-0.091678,-0.331725,-0.051448,1.029516,0.054309,-0.124154,0.957754,495
-0.425465,0.242720,0.242720,0.013840,0.256218,0.256218,-0.145569,-0.079486,-0.079486,-0.142139,-0.083643,-0.083643,-0.345908,-0.043358,1.031707,0.054770,-0.115614,0.952489,496
-0.438428,0.287185,0.287185,-0.035669,0.254098,0.254098,-0.153470,-0.070464,-0.070464,-0.149520,-0.074975,-0.074975,-0.360522,-0.033785,1.034716,0.053581,-0.107144,0.946280,497
-0.520206,0.310054,0.310054,-0.068549,0.256418,0.256418,-0.163283,-0.061023,-0.061023,-0.158377,-0.065744,-0.065744,-0.377862,-0.023450,1.037794,0.051296,-0.098596,0.939340,498
-0.476430,0.291017,0.291017,-0.081011,0.267206,0.267206,-0.172574,-0.051719,-0.051719,-0.167928,-0.056371,-0.056371,-0.393743,-0.013749,1.037882,0.048596,-0.089689,0.931394,499
-0.388414,0.275014,0.275014,-0.117251,0.260126,0.260126,-0.181001,-0.042800,-0.042800,-0.176788,-0.047260,-0.047260,-0.406690,-0.004582,1.038556,0.044687,-0.081019,0.923123,500
-0.243562,0.241624,0.241624,-0.137537,0.250226,0.250226,-0.187353,-0.034603,-0.034603,-0.184177,-0.038701,-0.038701,-0.414809,0.003472,1.040938,0.040103,-0.072678,0.914196,501
-0.185094,0.199689,0.199689,-0.170919,0.217482,0.217482,-0.193287,-0.027650,-0.027650,-0.190320,-0.031126,-0.031126,-0.420979,0.010129,1.042888,0.034406,-0.065428,0.906464,502
-0.141565,0.162271,0.162271,-0.219743,0.406299,0.406299,-0.199308,-0.018174,-0.018174,-0.196297,-0.022912,-0.022912,-0.425698,0.015538,1.045724,0.027081,-0.051885,0.895614,503
-0.138470,0.131540,0.131540,-0.384583,0.231869,0.231869,-0.208026,-0.012117,-0.012117,-0.203667,-0.015145,-0.015145,-0.430313,0.019922,1.047424,0.014261,-0.044156,0.882465,504
10.578524,0.124247,0.124247,-0.486410,0.323415,0.323415,-0.039824,-0.004656,-0.004656,-0.123925,-0.008386,-0.008386,-0.077696,0.024064,0.793004,-0.001952,-0.033376,0.869470,505
0.000000,0.000000,0.000000,-0.411899,0.312360,0.312360,-0.046689,0.000550,0.000550,-0.043257,-0.002053,-0.002053,-0.077696,0.024064,0.793004,-0.015682,-0.022964,0.855609,506
-0.049364,0.004828,0.004828,-0.386598,0.260567,0.260567,-0.053955,0.004973,0.004973,-0.050322,0.002762,0.002762,-0.079341,0.024225,0.791275,-0.028569,-0.014278,0.842531,507
0.150018,0.162873,0.162873,-0.126086,0.372254,0.372254,-0.053556,0.013892,0.013892,-0.053756,0.009433,0.009433,-0.074341,0.029654,0.805824,-0.032772,-0.001870,0.847789,508
0.342282,0.003104,0.003104,0.116227,0.174531,0.174531,-0.045914,0.016853,0.016853,-0.049735,0.015372,0.015372,-0.062931,0.029757,0.819446,-0.028898,0.003948,0.853804,509
0.410869,-0.015577,-0.015577,0.225791,0.124775,0.124775,-0.035303,0.018673,0.018673,-0.040609,0.017763,0.017763,-0.049236,0.029238,0.833681,-0.021371,0.008107,0.861811,510
0.547329,-0.140370,-0.140370,0.395799,-0.025459,-0.025459,-0.019585,0.015909,0.015909,-0.027444,0.017291,0.017291,-0.030991,0.024559,0.860553,-0.008178,0.007259,0.883584,511
0.439124,-0.042822,-0.042822,0.315063,0.051259,0.051259,-0.007015,0.016049,0.016049,-0.013300,0.015979,0.015979,-0.016354,0.023132,0.875343,0.002324,0.008967,0.894200,512
0.354156,-0.048814,-0.048814,0.252583,0.028214,0.028214,0.003098,0.015706,0.015706,-0.001959,0.015878,0.015878,-0.004549,0.021505,0.887948,0.010744,0.009908,0.903386,513
0.287986,-0.019907,-0.019907,0.204825,0.043157,0.043157,0.011311,0.016094,0.016094,0.007204,0.015900,0.015900,0.005051,0.020841,0.897280,0.017571,0.011346,0.909920,514
0.226787,-0.024086,-0.024086,0.158701,0.027547,0.027547,0.017736,0.016151,0.016151,0.014523,0.016123,0.016123,0.012610,0.020038,0.904921,0.022861,0.012265,0.915269,515
0.147098,-0.012771,-0.012771,0.091354,0.029503,0.029503,0.021710,0.016430,0.016430,0.019723,0.016291,0.016291,0.017514,0.019612,0.909233,0.025906,0.013248,0.917705,516
0.159143,-0.145013,-0.145013,0.113503,-0.110403,-0.110403,0.026254,0.012173,0.012173,0.023982,0.014302,0.014302,0.022819,0.014779,0.922948,0.029690,0.009568,0.929885,517
0.114188,0.019124,0.019124,0.076821,0.047461,0.047461,0.029438,0.013283,0.013283,0.027846,0.012728,0.012728,0.026625,0.015416,0.924958,0.032250,0.011150,0.930638,518
0.098754,0.021306,0.021306,0.068160,0.044506,0.044506,0.032220,0.014380,0.014380,0.030829,0.013831,0.013831,0.029917,0.016126,0.927092,0.034522,0.012633,0.931741,519
0.078222,-0.077897,-0.077897,0.053175,-0.058902,-0.058902,0.034409,0.012100,0.012100,0.033315,0.013240,0.013240,0.032524,0.013530,0.937031,0.036295,0.010670,0.940838,520
0.050932,0.015038,0.015038,0.030424,0.030589,0.030589,0.035765,0.012860,0.012860,0.035087,0.012480,0.012480,0.034222,0.014031,0.937958,0.037309,0.011690,0.941075,521
0.070413,0.017055,0.017055,0.053623,0.029787,0.029787,0.037833,0.013641,0.013641,0.036799,0.013251,0.013251,0.036569,0.014600,0.940213,0.039097,0.012683,0.942765,522
0.049973,0.032991,0.032991,0.036226,0.043415,0.043415,0.039269,0.014915,0.014915,0.038551,0.014278,0.014278,0.038235,0.015699,0.941059,0.040304,0.014130,0.943148,523
0.067936,0.022916,0.022916,0.056682,0.031451,0.031451,0.041346,0.015821,0.015821,0.040308,0.015368,0.015368,0.040499,0.016463,0.943256,0.042194,0.015178,0.944966,524
0.058573,0.021180,0.021180,0.049358,0.028168,0.028168,0.043145,0.016643,0.016643,0.042246,0.016232,0.016232,0.042452,0.017169,0.945562,0.043839,0.016117,0.946962,525
0.038842,-0.099080,-0.099080,0.031298,-0.093360,-0.093360,0.044314,0.013436,0.013436,0.043730,0.015039,0.015039,0.043746,0.013866,0.958260,0.044882,0.013005,0.959406,526
0.034422,-0.069501,-0.069501,0.028245,-0.064816,-0.064816,0.045359,0.011197,0.011197,0.044836,0.012316,0.012316,0.044894,0.011550,0.966949,0.045824,0.010845,0.967888,527
0.028501,-0.068632,-0.068632,0.023445,-0.064797,-0.064797,0.046224,0.008973,0.008973,0.045792,0.010085,0.010085,0.045844,0.009262,0.975771,0.046605,0.008685,0.976539,528
0.021240,-0.057061,-0.057061,0.017099,-0.053921,-0.053921,0.046863,0.007124,0.007124,0.046544,0.008048,0.008048,0.046552,0.007360,0.982420,0.047175,0.006887,0.983049,529
0.017534,-0.045462,-0.045462,0.014145,-0.042891,-0.042891,0.047391,0.005651,0.005651,0.047127,0.006387,0.006387,0.047136,0.005845,0.987864,0.047647,0.005458,0.988379,530
0.010204,-0.041356,-0.041356,0.007428,-0.039251,-0.039251,0.047685,0.004308,0.004308,0.047538,0.004979,0.004979,0.047476,0.004466,0.992894,0.047894,0.004149,0.993316,531
0.018148,-0.024382,-0.024382,0.015876,-0.022659,-0.022659,0.048252,0.003524,0.003524,0.047969,0.003916,0.003916,0.048081,0.003653,0.995871,0.048423,0.003394,0.996216,532
0.017510,-0.006527,-0.006527,0.015651,-0.005116,-0.005116,0.048805,0.003330,0.003330,0.048529,0.003427,0.003427,0.048665,0.003436,0.996623,0.048945,0.003223,0.996905,533
0.014382,-0.012943,-0.012943,0.012858,-0.011788,-0.011788,0.049259,0.002917,0.002917,0.049032,0.003124,0.003124,0.049144,0.003004,0.998358,0.049374,0.002830,0.998589,534
0.010343,-0.020450,-0.020450,0.009096,-0.019505,-0.019505,0.049583,0.002251,0.002251,0.049421,0.002584,0.002584,0.049489,0.002323,1.000344,0.049677,0.002180,1.000533,535
-0.018309,0.080601,0.080601,-0.019330,0.081375,0.081375,0.048956,0.004951,0.004951,0.049269,0.003601,0.003601,0.048879,0.005009,0.992302,0.049033,0.004893,0.992457,536
0.015348,-0.030371,-0.030371,0.014511,-0.029737,-0.029737,0.049453,0.003949,0.003949,0.049204,0.004450,0.004450,0.049390,0.003997,0.995386,0.049516,0.003902,0.995513,537
0.012092,-0.015694,-0.015694,0.011407,-0.015175,-0.015175,0.049845,0.003435,0.003435,0.049649,0.003692,0.003692,0.049793,0.003474,0.996784,0.049896,0.003396,0.996888,538
-0.002187,-0.012272,-0.012272,-0.002747,-0.011847,-0.011847,0.049763,0.003033,0.003033,0.049804,0.003234,0.003234,0.049721,0.003065,0.997928,0.049805,0.003001,0.998013,539
-0.005989,-0.004470,-0.004470,-0.006449,-0.004122,-0.004122,0.049555,0.002890,0.002890,0.049659,0.002961,0.002961,0.049521,0.002916,0.997752,0.049590,0.002863,0.997821,540
-0.001488,0.083381,0.083381,-0.001864,0.083666,0.083666,0.049500,0.005674,0.005674,0.049527,0.004282,0.004282,0.049471,0.005695,0.989168,0.049528,0.005652,0.989225,541
0.015692,0.057344,0.057344,0.015385,0.057577,0.057577,0.050017,0.007589,0.007589,0.049759,0.006631,0.006631,0.049994,0.007607,0.983662,0.050041,0.007572,0.983708,542
-0.005274,0.049792,0.049792,-0.005526,0.049983,0.049983,0.049837,0.009252,0.009252,0.049927,0.008421,0.008421,0.049819,0.009266,0.978136,0.049856,0.009238,0.978174,543
-0.006584,0.040255,0.040255,-0.006789,0.040411,0.040411,0.049615,0.010596,0.010596,0.049726,0.009924,0.009924,0.049599,0.010608,0.973612,0.049630,0.010585,0.973643,544
-0.006584,0.040255,0.040255,-0.006789,0.040411,0.040411,0.049615,0.010596,0.010596,0.049726,0.009924,0.009924,0.049599,0.010608,0.973612,0.049630,0.010585,0.973643,545
-0.012522,-0.052759,-0.052759,-0.012691,-0.052631,-0.052631,0.049194,0.008840,0.008840,0.049404,0.009718,0.009718,0.049182,0.008850,0.976743,0.049207,0.008830,0.976769,546
-0.004698,0.041345,0.041345,-0.004837,0.041450,0.041450,0.049035,0.010220,0.010220,0.049115,0.009530,0.009530,0.049025,0.010228,0.972472,0.049046,0.010212,0.972493,547
-0.009339,0.031333,0.031333,-0.009453,0.031418,0.031418,0.048722,0.011266,0.011266,0.048879,0.010743,0.010743,0.048714,0.011272,0.968975,0.048731,0.011259,0.968992,548
-0.009274,0.034211,0.034211,-0.009366,0.034281,0.034281,0.048412,0.012407,0.012407,0.048567,0.011836,0.011836,0.048405,0.012413,0.965106,0.048419,0.012402,0.965119,549
0.022460,0.034903,0.034903,0.022384,0.034961,0.034961,0.049159,0.013572,0.013572,0.048785,0.012989,0.012989,0.049153,0.013576,0.962944,0.049165,0.013567,0.962955,550
0.024194,0.033878,0.033878,0.024132,0.033925,0.033925,0.049964,0.014702,0.014702,0.049562,0.014137,0.014137,0.049960,0.014705,0.961174,0.049969,0.014698,0.961183,551
0.015975,0.023505,0.023505,0.015924,0.023544,0.023544,0.050496,0.015486,0.015486,0.050230,0.015094,0.015094,0.050492,0.015489,0.959724,0.050500,0.015483,0.959732,552
0.008193,0.009334,0.009334,0.008151,0.009366,0.009366,0.050768,0.015798,0.015798,0.050632,0.015642,0.015642,0.050765,0.015800,0.959045,0.050772,0.015795,0.959051,553
-0.009846,0.014484,0.014484,-0.009881,0.014510,0.014510,0.050440,0.016281,0.016281,0.050604,0.016039,0.016039,0.050437,0.016283,0.957478,0.050442,0.016279,0.957483,554
-0.034098,0.007073,0.007073,-0.034125,0.007094,0.007094,0.049303,0.016517,0.016517,0.049871,0.016399,0.016399,0.049301,0.016518,0.955194,0.049305,0.016515,0.955198,555
-0.037875,-0.003763,-0.003763,-0.037898,-0.003746,-0.003746,0.048040,0.016392,0.016392,0.048671,0.016454,0.016454,0.048038,0.016393,0.953823,0.048041,0.016390,0.953827,556
-0.005185,0.003194,0.003194,-0.005203,0.003209,0.003209,0.047867,0.016498,0.016498,0.047953,0.016445,0.016445,0.047865,0.016499,0.953202,0.047868,0.016497,0.953205,557
-0.005335,-0.078218,-0.078218,-0.005350,-0.078206,-0.078206,0.047689,0.013891,0.013891,0.047778,0.015195,0.015195,0.047687,0.013892,0.960033,0.047690,0.013890,0.960036,558
-0.024862,0.011485,0.011485,-0.024875,0.011494,0.011494,0.046860,0.014274,0.014274,0.047274,0.014083,0.014083,0.046859,0.014275,0.957785,0.046860,0.014274,0.957787,559
-0.001099,0.035936,0.035936,-0.001108,0.035944,0.035944,0.046823,0.015472,0.015472,0.046841,0.014873,0.014873,0.046822,0.015473,0.955445,0.046824,0.015472,0.955447,560
-0.003739,0.024075,0.024075,-0.003747,0.024081,0.024081,0.046698,0.016275,0.016275,0.046760,0.015874,0.015874,0.046697,0.016275,0.953531,0.046699,0.016274,0.953532,561
-0.000172,0.019395,0.019395,-0.000179,0.019400,0.019400,0.046692,0.016921,0.016921,0.046695,0.016598,0.016598,0.046692,0.016922,0.951963,0.046693,0.016921,0.951964,562
0.023892,0.012077,0.012077,0.023887,0.012081,0.012081,0.047488,0.017324,0.017324,0.047090,0.017123,0.017123,0.047488,0.017324,0.951679,0.047489,0.017324,0.951679,563
0.039997,0.009257,0.009257,0.039992,0.009261,0.009261,0.048822,0.017633,0.017633,0.048155,0.017478,0.017478,0.048821,0.017633,0.951446,0.048822,0.017633,0.951447,564
0.005176,-0.089915,-0.089915,0.005172,-0.089913,-0.089913,0.048994,0.014636,0.014636,0.048908,0.016134,0.016134,0.048994,0.014636,0.958596,0.048994,0.014635,0.958596,565
0.003890,0.018249,0.018249,0.003886,0.018251,0.018251,0.049124,0.015244,0.015244,0.049059,0.014940,0.014940,0.049124,0.015244,0.955614,0.049124,0.015244,0.955614,566
0.027632,0.020454,0.020454,0.027630,0.020456,0.020456,0.050045,0.015926,0.015926,0.049584,0.015585,0.015585,0.050045,0.015926,0.953669,0.050045,0.015926,0.953669,567
-0.001686,-0.020402,-0.020402,-0.001688,-0.020401,-0.020401,0.049989,0.015246,0.015246,0.050017,0.015586,0.015586,0.049988,0.015246,0.952574,0.049989,0.015246,0.952574,568
-0.010304,-0.042504,-0.042504,-0.010305,-0.042503,-0.042503,0.049645,0.013829,0.013829,0.049817,0.014537,0.014537,0.049645,0.013829,0.953191,0.049645,0.013829,0.953191,569
